date,symbol,event,prior_regime,base_event,detector,fwd_5,fwd_10,fwd_20
2024-02-27,KEUA,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.076101120667188,0.029841021631483056,0.1226739640344019
2024-03-04,KEUA,SOW:MARKDOWN,MARKDOWN,SOW,contextual,-0.007568807339449646,0.07696228338430156,0.029561671763506547
2024-06-03,KEX,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.005819270097265017,-0.01321805636378759,0.004156621498046409
2025-10-29,KEX,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,0.05208436478859291,0.09446479849490053,0.11981384295474817
2024-11-06,KEY,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.04606910365548311,-0.04757135703555326,-0.06259389083625444
2025-07-22,KEY,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.017103153393907,-0.048102618920363605,-0.02993051843933736
2024-02-20,KEYS,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,-0.01081396101793708,0.008677070517386642,-0.031405814932331744
2024-05-21,KEYS,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,-0.048237223285050534,-0.06490844493030878,-0.07461054933041822
2025-10-31,KEYS,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.011423261915172733,-0.021316134674245757,0.07968954962833408
2025-11-25,KEYS,SOS:NONE,NONE,SOS,contextual,0.057044919676660255,0.08861148060984347,0.05049626522050543
2025-11-25,KEYS,SOS:NONE,NONE,SOS,contextual,0.057044919676660255,0.08861148060984347,0.05049626522050543
2025-10-07,KFFB,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual,-0.14430379746835453,0.012658227848101111,-0.04556962025316458
2025-10-13,KFFB,BC:MARKUP,MARKUP,BC,contextual,0.0494308855582164,-0.004386082931948421,0.07633936980329903
2024-03-04,KFRC,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.025725232621784277,-0.06349206349206349,-0.06841817186644772
2024-07-30,KFRC,BC:MARKUP,MARKUP,BC,contextual,-0.09313585872970664,-0.09441754485901444,-0.0637994873255483
2024-11-07,KFS,BC:UNKNOWN,UNKNOWN,BC,contextual,-0.06323687031082526,-0.03429796355841375,-0.08788853161843524
2025-05-15,KFS,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,0.08030592734225617,0.22944550669216035,0.3001912045889099
2024-06-13,KFY,BC:UNKNOWN,UNKNOWN,BC,contextual,-0.02846164792941508,-0.044542479009534564,-0.028603956169062084
2024-08-01,KFY,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.0508214981899191,-0.04761904761904745,0.010860484544695126
2025-09-19,KGC,BC:UNKNOWN,UNKNOWN,BC,contextual,0.026394210302256305,0.06555981268624955,0.06853980417198824
2025-10-02,KGC,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.02685370741482962,0.10541082164328652,-0.04448897795591178
2025-02-18,KGEI,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.16927899686520376,-0.12225705329153602,-0.2288401253918496
2025-03-04,KGEI,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.06428571428571428,-0.12142857142857144,0.05357142857142838
2024-10-01,KGRN,BC:UNKNOWN,UNKNOWN,BC,contextual,0.006085380587998568,-0.09826822392267409,-0.0438985098670962
2024-10-07,KGRN,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.15714285714285714,-0.19355714285714287,-0.1707142857142857
2024-07-22,KGS,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.03386871508379885,-0.08170391061452509,-0.09217877094972071
2024-10-04,KGS,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.005538461538461492,-0.04246153846153844,-0.04215384615384621
2024-04-19,KHC,SOS:UNKNOWN,UNKNOWN,SOS,contextual,0.010058231868713463,-0.037850714663843266,-0.047114875595553274
2025-05-21,KHC,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual,0.014645137063462377,-0.00037551633496046843,-0.031167855801727318
2025-07-11,KHC,BC:MARKDOWN,MARKDOWN,BC,contextual,0.025055268975681555,0.056742815033161254,0.02284450994841558
2025-07-11,KHC,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,0.025055268975681555,0.056742815033161254,0.02284450994841558
2024-06-03,KHYB,SOS:UNKNOWN,UNKNOWN,SOS,contextual,0.0040387722132471104,0.004846526655896577,0.0012116316639740887
2025-09-03,KHYB,BC:ACCUMULATION,ACCUMULATION,BC,contextual,0.006269914688046052,0.011248843663274721,0.008514749717339676
2024-03-04,KIDS,SOS:UNKNOWN,UNKNOWN,SOS,contextual,0.0028901734104047616,-0.09682080924855485,-0.036127167630057855
2025-03-05,KIDS,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.002733307301835186,-0.017961733697774318,0.027333073018352083
2024-07-30,KIE,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.04711945518129934,-0.03165838394993559,0.018590097551997253
2024-08-02,KIE,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.00829093649896362,0.020538910872432536,0.0642547578669681
2024-04-18,KIM,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,0.0383314543404738,0.06877113866967322,0.07666290868094716
2024-02-27,KINS,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.04507042253521121,0.07042253521126751,0.08169014084507054
2024-03-28,KINS,SOW:MARKDOWN,MARKDOWN,SOW,contextual,-0.026966292134831482,-0.0561797752808989,-0.011235955056179692
2024-11-20,KINS,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,0.14748201438848918,0.21726618705035983,0.18561151079136695
2025-05-09,KINS,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.20073834794646983,-0.21873557914167063,-0.30595293031841264
2025-12-03,KITT,BC:NONE,NONE,BC,contextual,-0.2692307692307693,-0.44807692307692315,
2025-12-03,KITT,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.2692307692307693,-0.44807692307692315,
2025-07-01,KJAN,BC:ACCUMULATION,ACCUMULATION,BC,contextual,0.014062085433802052,0.007827009816927522,0.009771822764659266
2025-08-12,KJAN,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.0005594405594405716,0.020844340844340836,0.027454027454027585
2024-07-31,KJUN,SOW:UNKNOWN,UNKNOWN,SOW,contextual,-0.048027509212026254,-0.031076623607781628,-0.0058169258910008015
2024-12-10,KJUN,SOS:MARKDOWN,MARKDOWN,SOS,contextual,-0.007191432531912567,-0.02211718379593275,-0.03467595122710376
2025-02-03,KJUN,BC:ACCUMULATION,ACCUMULATION,BC,contextual,0.009334949138849025,0.011119679776725011,-0.0462046931805663
2024-02-01,KKR,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,0.0952921157118547,0.09154849688031752,0.12229154849688029
2024-10-24,KKR,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.035175879396984855,0.05185650474595205,0.10043271915131191
2025-11-07,KKR,BC:NONE,NONE,BC,contextual,-0.011539729640619778,-0.02184305967688749,0.07352456313880662
2025-11-07,KKR,BC:NONE,NONE,BC,contextual,-0.011539729640619778,-0.02184305967688749,0.07352456313880662
2024-05-31,KLAC,SOS:UNKNOWN,UNKNOWN,SOS,contextual,0.012428738825326358,0.0859873869366583,0.08987136781957261
2025-04-09,KLAC,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.0869033569834069,-0.019749470361575927,2.8436962363764806e-05
2025-10-10,KLC,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,0.026362038664323295,0.07381370826010536,-0.033391915641476366
2025-04-03,KLIC,SOW:UNKNOWN,UNKNOWN,SOW,contextual,-0.005076142131979822,-0.015228426395939021,0.12419627749576989
2025-08-06,KLIC,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,0.17502335720959206,0.11772033634381818,0.17658050451572715
2024-11-06,KLIP,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,-0.03295750216825666,-0.013876843018213347,-0.06591500433651343
2025-09-26,KLMT,BC:ACCUMULATION,ACCUMULATION,BC,contextual,0.017073971730253268,-0.012303742208569779,0.025101757156173576
2025-10-02,KLMT,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,0.001610316520666899,-0.007179191168512622,0.015165180430882552
2025-12-17,KLRS,BC:NONE,NONE,BC,contextual,-0.08061420345489445,,
2025-12-17,KLRS,BC:NONE,NONE,BC,contextual,-0.08061420345489445,,
2025-06-09,KLTO,BC:UNKNOWN,UNKNOWN,BC,contextual,-0.08791208791208793,-0.20879120879120883,-0.24725274725274726
2024-06-05,KLTR,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,0.18999999999999995,0.22999999999999998,0.1399999999999999
2024-06-06,KLTR,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,0.3971110584892257,0.49183045228510536,0.3615912858157706
2024-11-07,KLTR,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual,0.06349206349206349,0.16402116402116418,0.18518518518518534
2025-09-10,KLTR,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,0.0181818181818183,-0.030303030303030165,-0.09090909090909083
2024-02-26,KLXE,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.03690036900369009,-0.09471094710947114,-0.10455104551045513
2025-04-04,KLXE,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual,-0.2543859649122806,-0.2763157894736842,-0.12280701754385959
2025-06-13,KLXE,BC:MARKDOWN,MARKDOWN,BC,contextual,-0.24822695035460984,-0.33687943262411335,-0.4379432624113475
2024-03-12,KLXY,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.027604897148200136,-0.03742256895745677,-0.06327796283309961
2024-08-06,KLXY,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual,0.009882155837016349,0.04774848277276278,0.03419705847705723
2025-06-25,KLXY,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,0.06221586125610368,0.08283801986866468,0.061853847449065524
2025-09-02,KLXY,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.005005943577209515,0.013448569422158663,0.008697630807738
2025-10-14,KMAR,SOS:UNKNOWN,UNKNOWN,SOS,contextual,0.001445904990509117,0.004971633908252837,-0.0004914652430794142
2025-11-07,KMAR,BC:NONE,NONE,BC,contextual,-0.006202485301401994,-0.009131436693730732,0.025678576299901668
2025-11-07,KMAR,BC:NONE,NONE,BC,contextual,-0.006202485301401994,-0.009131436693730732,0.025678576299901668
2024-03-14,KMB,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.0,0.03637529044147092,-0.0073712042304302505
2024-04-19,KMB,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,0.06630923283134904,0.07301111724355436,0.0588188914294725
2025-02-10,KMDA,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.06962785114045622,-0.15966386554621848,-0.1452581032412965
2025-06-24,KMDA,BC:MARKUP,MARKUP,BC,contextual,-0.023899371069182385,-0.012578616352201366,-0.005031446540880502
2024-03-14,KMI,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.031321184510250566,0.044419134396355364,0.03246013667425962
2024-10-10,KMI,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,0.04637436762225966,0.053541315345699836,0.11340640809443503
2024-11-06,KMI,BC:ACCUMULATION,ACCUMULATION,BC,contextual,0.017077798861480087,0.06261859582542684,0.06148007590132809
2024-11-25,KMI,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.01543985637342904,-0.034470377019748644,-0.018671454219030603
2024-04-01,KMLM,BC:UNKNOWN,UNKNOWN,BC,contextual,0.005962239152037085,0.03809208347134807,0.020205366015236814
2024-04-10,KMLM,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,0.012056044314108672,0.003910068426197455,-0.028022157054415242
2025-03-14,KMPR,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.033406272793581215,-0.022465353756382034,-0.16921954777534642
2024-11-06,KMT,BC:UNKNOWN,UNKNOWN,BC,contextual,-0.05987832212616073,-0.09510086455331412,-0.10726865193723989
2025-09-12,KMTS,BC:UNKNOWN,UNKNOWN,BC,contextual,0.14246449839670183,0.11452130096197899,0.00778744846541457
2024-03-21,KMX,SOS:UNKNOWN,UNKNOWN,SOS,contextual,0.007751041184636653,-0.057265155020823744,-0.20939379916705225
2025-06-20,KMX,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.028729765203441726,0.0030625638034127434,-0.1035438238296631
2025-11-06,KMX,SOW:NONE,NONE,SOW,contextual,0.12661917098445596,0.0854922279792747,0.25712435233160624
2025-11-06,KMX,SOW:MARKDOWN,MARKDOWN,SOW,contextual,0.12661917098445596,0.0854922279792747,0.25712435233160624
2024-02-08,KN,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,0.023884349465744803,0.040854808296668654,0.037712130735386706
2025-04-07,KN,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,0.11603053435114496,0.0992366412213741,0.23282442748091592
2025-10-23,KN,BC:MARKDOWN,MARKDOWN,BC,contextual,-0.016243231986672213,-0.062057476051645244,-0.13910870470637238
2024-03-12,KNDI,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.07438016528925606,-0.14049586776859502,-0.14049586776859502
2025-03-06,KNDI,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.1515151515151515,-0.08484848484848484,-0.18181818181818177
2025-11-05,KNF,BC:NONE,NONE,BC,contextual,-0.016488845780795347,-0.039767216294859464,0.026049605099071504
2025-11-05,KNF,BC:NONE,NONE,BC,contextual,-0.016488845780795347,-0.039767216294859464,0.026049605099071504
2024-10-14,KNGZ,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.012540276179516585,-0.020957997698503927,-0.004746835443038
2025-07-01,KNGZ,BC:MARKUP,MARKUP,BC,contextual,0.00541093887101507,-0.008043287510968056,-0.005703422053231932
2025-08-29,KNOP,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,0.0024038461538460343,0.07572115384615374,0.109375
2025-09-10,KNOP,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.001116071428571619,0.041294642857142794,-0.0457589285714286
2025-10-22,KNOV,BC:UNKNOWN,UNKNOWN,BC,contextual,0.01425931385591106,0.01100908195330308,-0.013213055577527388
2025-10-28,KNSA,BC:UNKNOWN,UNKNOWN,BC,contextual,-0.022571645954856723,0.028911995942175972,0.08318539183362916
2024-02-08,KNSL,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,0.06875580088906252,0.2410238874505397,0.284011528503737
2024-04-26,KNSL,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual,0.020633141148836298,0.016042067051035724,0.04631112534699988
2024-12-04,KNSL,SOS:MARKDOWN,MARKDOWN,SOS,contextual,0.028037195477094157,-0.06284268241248425,-0.13976421441625997
2025-10-03,KNSL,BC:ACCUMULATION,ACCUMULATION,BC,contextual,0.007871144854802115,-0.04036374554969324,-0.1432462574529232
2024-11-07,KNTK,BC:UNKNOWN,UNKNOWN,BC,contextual,0.011343495214462873,0.10138248847926268,0.03154909606522516
2024-11-25,KNTK,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.029908752957080176,-0.0630280500168976,-0.025346400811084857
2024-03-05,KNX,SOS:UNKNOWN,UNKNOWN,SOS,contextual,0.021422142214221562,-0.06246624662466249,-0.02196219621962192
2025-10-08,KNX,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.03640723784608668,0.033137126662306615,-0.028122956180510084
2025-11-21,KO,BC:NONE,NONE,BC,contextual,-0.013708019191226883,-0.03701165181631261,-0.03755997258396171
2025-11-21,KO,BC:NONE,NONE,BC,contextual,-0.013708019191226883,-0.03701165181631261,-0.03755997258396171
2024-10-11,KOCT,BC:UNKNOWN,UNKNOWN,BC,contextual,0.009536336731338357,-0.004603748766852989,0.03442288720815534
2024-11-06,KOCT,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.0006377551020407823,-0.008928571428571508,0.002869897959183687
2025-09-22,KOD,BC:UNKNOWN,UNKNOWN,BC,contextual,0.05329780146568952,-0.02398401065956024,0.17921385742838103
2025-10-31,KOD,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.027310344827586208,0.07641379310344831,0.21048275862068966
2024-02-29,KODK,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,-0.05056179775280889,-0.06554307116104863,-0.0730337078651685
2024-03-04,KODK,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,0.09185803757828825,0.0041753653444676075,0.010438413361169019
2025-11-10,KODK,BC:NONE,NONE,BC,contextual,-0.18612716763005788,-0.153757225433526,0.1248554913294797
2025-11-10,KODK,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.18612716763005788,-0.153757225433526,0.1248554913294797
2025-12-19,KOF,BC:NONE,NONE,BC,contextual,,,
2025-12-19,KOF,BC:NONE,NONE,BC,contextual,,,
2024-03-06,KOKU,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.014470553439074108,0.01920615020593397,0.0068357693716918355
2025-04-30,KOKU,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual,0.011001798903343518,0.049997835678685876,0.06058690354072893
2025-11-07,KOKU,BC:ACCUMULATION,ACCUMULATION,BC,contextual,0.0035871187886542533,-0.017387929195990526,0.019914693964597996
2025-11-07,KOKU,BC:NONE,NONE,BC,contextual,0.0035871187886542533,-0.017387929195990526,0.019914693964597996
2024-11-06,KOMP,BC:UNKNOWN,UNKNOWN,BC,contextual,0.008952380952380823,-0.009714285714285675,0.028952380952381063
2025-07-16,KOMP,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual,0.03416204614559115,0.003040600965837914,0.0346986227866215
2025-04-07,KONG,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,0.05209879927210159,0.0390636302032179,0.07700038831403178
2024-02-28,KOP,BC:UNKNOWN,UNKNOWN,BC,contextual,-0.06798668302085165,-0.0637813211845103,-0.04152794813387062
2025-04-07,KOP,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual,0.030053519967064624,0.014820913956360648,0.036640592836558294
2024-04-25,KOPN,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,-0.011190359075258227,-0.019798327594687692,-0.014387604525332054
2025-10-14,KOPN,BC:ACCUMULATION,ACCUMULATION,BC,contextual,0.030456852791878042,-0.10152284263959388,-0.28934010152284273
2024-02-29,KORE,SOW:UNKNOWN,UNKNOWN,SOW,contextual,-0.2693577981651377,-0.35779816513761475,-0.27788990825688076
2024-03-08,KORE,SOW:MARKDOWN,MARKDOWN,SOW,contextual,0.0497199836087967,0.1247097391066796,-0.0848244775303919
2024-07-23,KORE,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,0.296137339055794,0.555793991416309,0.07296137339055786
2025-11-04,KORE,BC:NONE,NONE,BC,contextual,0.004739336492891155,-0.023696682464454888,-0.004739336492890933
2025-11-04,KORE,BC:NONE,NONE,BC,contextual,0.004739336492891155,-0.023696682464454888,-0.004739336492890933
2024-08-13,KORP,BC:UNKNOWN,UNKNOWN,BC,contextual,0.0018899622007559902,0.004409911801763977,0.012599748005039935
2024-09-06,KORP,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,0.0066051958652975085,0.007854602397194599,-0.008595916939453718
2025-11-05,KORU,BC:NONE,NONE,BC,contextual,-0.03235511153998971,-0.1889652040642561,-0.1613782142248963
2025-11-05,KORU,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.03235511153998971,-0.1889652040642561,-0.1613782142248963
2024-07-03,KOSS,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.1730950141110067,-0.06585136406396996,-0.1429915333960491
2024-11-11,KOSS,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.11256544502617793,-0.04319371727748689,-0.054973821989528826
2025-09-02,KPLT,BC:ACCUMULATION,ACCUMULATION,BC,contextual,0.22457627118644075,0.07097457627118642,-0.36652542372881347
2025-09-23,KPRO,BC:UNKNOWN,UNKNOWN,BC,contextual,0.003243194449817466,0.005486994983687321,-0.003678414380956063
2024-06-11,KPRX,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.09493670886075956,-0.1561181434599157,-0.10759493670886067
2025-06-03,KPRX,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.14358974358974363,-0.24615384615384617,-0.2666666666666667
2025-02-26,KPTI,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.3774160732451678,-0.23397761953204477,-0.5066124109867752
2025-07-11,KPTI,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.15384615384615374,-0.04395604395604402,-0.13406593406593403
2024-02-26,KR,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.04464663563267024,0.16356326703343216,0.18408802369868815
2024-03-06,KR,SOW:MARKDOWN,MARKDOWN,SOW,contextual,0.11071499306793409,0.1255694196870667,0.13765102000396112
2024-12-10,KR,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,0.007245183599539073,0.01811295899884735,-0.026510785443767504
2025-06-20,KR,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.007642073086008061,-0.007225232735862064,0.0006947339169098843
2025-09-05,KRBN,BC:ACCUMULATION,ACCUMULATION,BC,contextual,0.02061211742660829,0.03247970018738289,0.053716427232979314
2025-11-24,KRBN,SOS:NONE,NONE,SOS,contextual,0.008846947803007987,0.018578590386316707,0.046888823355942355
2025-11-24,KRBN,SOS:NONE,NONE,SOS,contextual,0.008846947803007987,0.018578590386316707,0.046888823355942355
2024-09-18,KRC,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.0297574393598401,-0.05351337834458614,0.03475868967241813
2025-07-29,KRC,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.013048016701461385,-0.01096033402922758,0.05715031315240071
2024-11-06,KRE,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.012973456606024558,-0.02833283626603056,-0.010289293170295255
2025-08-22,KRE,BC:ACCUMULATION,ACCUMULATION,BC,contextual,0.010333127698951339,0.01048735348550256,-0.01079580505860589
2024-07-23,KREF,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.0034602076124568004,-0.08217993079584784,-0.018166089965398036
2024-09-05,KREF,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.004901960784313819,0.05065359477124187,-0.03513071895424835
2025-04-09,KREF,SPRING:MARKUP,MARKUP,SPRING,contextual,-0.023655913978494647,-0.03870967741935494,-0.008602150537634468
2025-10-09,KREF,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,0.007100591715976323,0.024852071005917242,-0.07810650887573956
2024-02-28,KRG,SOW:UNKNOWN,UNKNOWN,SOW,contextual,-0.0014038371548901196,-0.0037435657463734673,0.0032756200280767978
2024-03-14,KRG,SOW:MARKDOWN,MARKDOWN,SOW,contextual,0.024061597690086645,0.04331087584215587,-0.0279114533205006
2024-07-30,KRG,BC:MARKDOWN,MARKDOWN,BC,contextual,-0.05100039231070996,-0.04354648881914469,0.018438603373872153
2024-07-30,KRG,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,-0.05100039231070996,-0.04354648881914469,0.018438603373872153
2024-10-15,KRG,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual,0.005773672055427115,-0.009237875288683695,0.0488837567359508
2024-02-27,KRKR,SOW:UNKNOWN,UNKNOWN,SOW,contextual,-0.031847133757961776,-0.06751592356687908,0.018598726114649633
2024-05-02,KRKR,SOW:MARKDOWN,MARKDOWN,SOW,contextual,-0.024513070567519946,0.030475416497358854,0.04293647568739001
2025-01-29,KRKR,SOS:MARKDOWN,MARKDOWN,SOS,contextual,-0.36305732484076436,-0.4596602972399151,-0.5509554140127388
2025-07-11,KRKR,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.10569105691056913,-0.1869918699186992,-0.2026016260162602
2025-07-28,KRKR,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual,0.007000000000000117,-0.019199999999999995,-0.038000000000000034
2025-11-26,KRMD,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.020689655172413834,0.010344827586207028,
2025-11-26,KRMD,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.020689655172413834,0.010344827586207028,
2025-12-23,KRMD,SOS:NONE,NONE,SOS,contextual,,,
2025-04-21,KRMN,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.09866996597587385,0.20878441076399623,0.3708629755644912
2025-05-14,KRMN,BC:MARKDOWN,MARKDOWN,BC,contextual,-0.009222965183306453,0.005533779109983872,0.09453539312889103
2025-07-16,KRMN,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.08634164495720131,-0.06233717901004843,-0.03554149609229629
2025-09-05,KRMN,SPRING:MARKUP,MARKUP,SPRING,contextual,0.028950735764555313,0.05758157389635321,0.16122840690978868
2024-05-08,KRNT,SOS:UNKNOWN,UNKNOWN,SOS,contextual,0.03425559947299073,-0.03359683794466406,0.02305665349143604
2025-11-03,KRNT,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.09403508771929825,-0.08842105263157896,-0.04982456140350888
2025-11-03,KRNT,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.09403508771929825,-0.08842105263157896,-0.04982456140350888
2025-11-05,KRNT,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual,0.054400000000000004,-0.015199999999999991,0.11599999999999988
2025-11-05,KRNT,SOW:MARKDOWN,MARKDOWN,SOW,contextual,0.054400000000000004,-0.015199999999999991,0.11599999999999988
2025-11-06,KRNT,SPRING:NONE,NONE,SPRING,contextual,-0.03960396039603975,-0.04950495049504955,0.06626047220106623
2025-11-06,KRNT,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual,-0.03960396039603975,-0.04950495049504955,0.06626047220106623
2024-11-06,KRNY,SOS:UNKNOWN,UNKNOWN,SOS,contextual,0.012121212121211977,-0.021818181818181737,-0.014545454545454417
2025-12-10,KRNY,BC:ACCUMULATION,ACCUMULATION,BC,contextual,0.0,-0.01920614596670933,
2025-12-10,KRNY,BC:NONE,NONE,BC,contextual,0.0,-0.01920614596670933,
2024-05-28,KRO,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.028228652081863093,-0.0515172900494002,-0.0980945659844743
2024-11-06,KRO,BC:MARKUP,MARKUP,BC,contextual,-0.12037037037037035,-0.12422839506172845,-0.20910493827160503
2025-11-07,KRO,SOW:NONE,NONE,SOW,contextual,0.07499999999999996,0.031818181818181746,0.020454545454545503
2025-11-07,KRO,SOW:NONE,NONE,SOW,contextual,0.07499999999999996,0.031818181818181746,0.020454545454545503
2025-11-07,KRO,SPRING:NONE,NONE,SPRING,contextual,0.07499999999999996,0.031818181818181746,0.020454545454545503
2025-11-07,KRO,SPRING:NONE,NONE,SPRING,contextual,0.07499999999999996,0.031818181818181746,0.020454545454545503
2024-04-04,KROP,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.008616352201257893,-0.04160826594788869,-0.019676549865229265
2025-08-18,KROP,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,0.014412993039443212,1.94292343387471,1.9508955916473316
2024-02-29,KROS,SOS:UNKNOWN,UNKNOWN,SOS,contextual,0.03288888888888897,-0.039555555555555566,-0.019259259259259198
2024-03-27,KROS,SOS:MARKUP,MARKUP,SOS,contextual,-0.04562326012991025,-0.042684812867305855,-0.16192390968141046
2025-08-21,KROS,BC:ACCUMULATION,ACCUMULATION,BC,contextual,0.005273566249176076,0.02768622280817401,0.02570863546473312
