date,symbol,event,score,detector,fwd_5,fwd_10,fwd_20
2024-02-27,STAA,SOS,2.2167380922603237,baseline,0.01835985312117505,0.15177478580171355,0.10159118727050176
2024-03-06,STAA,SOS,2.2565455409289075,baseline,0.07464788732394356,0.11577464788732383,0.2819718309859154
2024-11-12,STAA,UT,-0.3231350847966217,baseline,-0.09924190213645756,-0.03308063404548589,-0.12991040661612685
2025-02-12,STAA,SC,6.116945593801285,baseline,0.022451456310679685,0.07342233009708732,0.056432038834951515
2025-02-18,STAA,AR,1.4591251720676284,baseline,-0.0024052916416115178,0.06734816596512339,0.09921828021647627
2025-10-23,STAA,BC,2.496368076689465,baseline,-0.01594955489614247,-0.012240356083086157,0.014465875370919923
2025-10-24,STAA,AR_TOP,0.988845952442791,baseline,-0.015226494099733534,0.01065854586981363,0.06585458698134761
2024-02-23,STAG,UT,,baseline,-0.020621247716001045,-0.013051422605063978,-0.002349256068911565
2024-07-17,STAG,SOS,2.31620479008477,baseline,0.024819027921406445,0.05506721820062044,0.02042399172699061
2024-11-06,STAG,BC,3.2446285168552578,baseline,-0.02211690363349117,-0.05239599789362814,-0.05397577672459186
2024-11-07,STAG,AR_TOP,2.3862494295851917,baseline,-0.02824098977945122,-0.02850995158687475,-0.0373856912318451
2025-04-09,STAG,SC,2.716120258284167,baseline,0.011197511664074566,0.030171073094867884,0.05318818040435458
2025-04-11,STAG,AR,0.5029323974910889,baseline,0.020674300254452938,0.04452926208651409,0.12690839694656475
2025-01-07,STAX,SC,5.087186142708039,baseline,0.0001980198019801982,0.0015841584158415856,0.00435643564356436
2025-09-11,STAX,BC,2.543010279753807,baseline,-0.0003814713896458377,-0.0027247956403270157,-0.005838847800700764
2025-09-12,STAX,AR_TOP,3.546282048174248,baseline,0.0,-0.0029205607476635587,-0.005451713395638658
2025-09-16,STAX,SOS,2.877577248893757,baseline,-0.0009727626459143934,-0.006225680933852118,-0.005836575875486361
2024-07-25,STBA,SOS,2.151373023711774,baseline,-0.050189605175105956,-0.10774035244256075,-0.08922596475574396
2024-07-31,STBA,UT,0.9936327267896897,baseline,-0.09891843172600268,-0.11356466876971605,-0.04213609734114476
2024-11-06,STBA,BC,3.3938116891616876,baseline,-0.026459854014598605,-0.042883211678832134,-0.02919708029197088
2024-11-07,STBA,AR_TOP,1.4213785989820957,baseline,0.019961519961519958,0.022607022607022742,0.03150553150553148
2024-06-18,STBF,SOW,1.7110042076705665,baseline,0.0007968127490038945,0.00039840637450194727,0.001816733067729004
2025-09-26,STBF,BC,6.231983456053032,baseline,0.0025560361777428042,0.003932363350373613,0.002752654345261618
2025-10-09,STBF,AR_TOP,0.6570281881303695,baseline,-0.0013722799451088008,0.0,-0.0035287198588511703
2025-10-30,STBF,SC,4.245188368865013,baseline,-0.002159403219473832,-0.0038476639183352424,0.002552021986651054
2025-11-07,STBF,AR,1.2969737531153085,baseline,-0.002750491159135615,-0.00011787819253439302,0.0025540275049116268
2024-04-03,STC,SOW,4.515200198441048,baseline,-0.07032590051457976,-0.08560736004989855,-0.037891782317168166
2024-07-11,STC,SPRING,1.2721057100989,baseline,0.0343903528360876,0.07682000893255903,0.035283608753908124
2025-10-22,STC,BC,4.4448012647857675,baseline,-0.06729618300305895,-0.08259077004920856,-0.04747971804761264
2025-10-23,STC,AR_TOP,4.1398158202693445,baseline,-0.03286645402856758,-0.03716544168631253,-0.012342254888365045
2025-10-23,STC,SC,3.5761193129162696,baseline,-0.03286645402856758,-0.03716544168631253,-0.012342254888365045
2025-11-03,STC,AR,0.5595401114095405,baseline,0.04720967506921192,0.04021564913303233,0.11423575695759869
2024-02-06,STCE,SPRING,,baseline,0.2200610221205186,0.21744851258581255,0.3878718535469108
2025-04-07,STCE,SC,2.849557325953494,baseline,0.07196802000052083,0.12079741659939058,0.21780515117581167
2025-04-09,STCE,AR,2.601630003167744,baseline,-0.05302802048809874,0.10093401626996079,0.20006025911419112
2025-10-07,STCE,BC,3.0440230876964036,baseline,0.129136924075276,0.04044992429158567,-0.027038719446247028
2025-10-10,STCE,AR_TOP,5.101973647002875,baseline,0.0353219900926125,0.06913633426663801,-0.05976739177256085
2025-10-16,STCE,UT,1.9148541529868184,baseline,-0.0730223123732251,-0.07535496957403642,-0.2939148073022312
2025-11-06,STE,BC,3.3239848364681075,baseline,0.0014612012612473801,-0.011843420749057865,0.012381758055833192
2025-11-13,STE,AR_TOP,0.9763854609323687,baseline,-0.013285209645215734,0.02242359084626,-0.0332130241130395
2024-10-15,STEC,SPRING,0.8186285208440137,baseline,2.0161206448257927,1.3556942277691109,2.1201248049921997
2025-05-01,STEC,SOW,2.7437219151701475,baseline,0.44444444444444464,0.4583333333333335,0.35277777777777786
2025-11-19,STEC,SC,6.2243562754295505,baseline,0.17142857142857126,-0.049523809523809526,-0.08809523809523812
2025-11-21,STEC,AR,4.528250541876095,baseline,-0.04831034760867814,-0.2604242277603033,-0.22574401161383983
2025-12-23,STEC,BC,3.469326225822452,baseline,,,
2025-11-21,STEL,BC,2.372607592872688,baseline,0.01368555060471044,0.010184595798854224,0.005728835136855404
2025-12-15,STEL,AR_TOP,2.568102660364967,baseline,-0.024992286331379066,,
2024-02-29,STEM,SOS,2.5683830946300907,baseline,-0.21641791044776115,-0.33582089552238814,-0.18283582089552242
2024-05-03,STEM,SOS,2.3811929045857405,baseline,-0.11764705882352955,-0.06617647058823539,-0.022058823529411797
2024-08-06,STEM,UT,-0.8278300726926833,baseline,-0.4731193580742227,-0.4262788365095286,-0.500802407221665
2025-04-30,STEM,BC,5.6024687494859515,baseline,-0.03863930486226663,0.026992050286559266,-0.1443889813274174
2025-05-01,STEM,AR_TOP,2.4517011812325733,baseline,0.029055690072639084,0.008753957906500132,-0.08902961445334334
2025-04-09,STEP,SC,2.1201066876846335,baseline,-0.040418547394337256,0.031596224866639266,0.13541239228559698
2025-12-09,STEP,BC,2.032126993665774,baseline,-0.01671826625386985,0.029102167182662786,
2025-03-24,STFS,SPRING,5.54988696407738,baseline,-0.03449237634808466,-0.07270360728895497,0.050576422461881654
2025-04-04,STFS,SOW,1.544404247038143,baseline,0.021505376344086002,0.12903225806451601,0.25806451612903203
2025-07-01,STFS,SC,2.8645239083891325,baseline,0.22522522522522515,0.3783783783783783,0.7117117117117115
2025-07-03,STFS,AR,0.5794241259320864,baseline,0.19469026548672574,0.433628318584071,0.8761061946902657
2025-10-28,STFS,BC,2.9518016442852555,baseline,-0.20579981290926097,-0.15855940130963508,-0.29794200187090736
2025-07-16,STG,SOS,2.276604336885245,baseline,-0.26236559139784954,-0.29318996415770615,-0.32902508960573484
2025-07-17,STG,UT,2.95183360669976,baseline,-0.1273437500000001,-0.2812500000000001,-0.2109375000000001
2025-07-18,STG,BC,2.0842823207808947,baseline,-0.09580838323353291,-0.3532934131736527,-0.17279726261762185
2025-07-21,STG,AR_TOP,1.1101559794458007,baseline,-0.030384271671134888,-0.2537980339588919,-0.04110813226094723
2025-09-18,STG,SC,3.3334044758618995,baseline,0.03499999999999992,0.062000000000000055,-0.07750000000000001
2024-11-08,STGW,SOS,2.954207432593184,baseline,-0.07006369426751591,-0.003821656050955302,-0.04968152866242037
2024-11-12,STGW,UT,0.3944655961302444,baseline,-0.027379400260756137,0.054758800521512274,-0.01825293350717072
2025-02-13,STGW,BC,2.9606611215831418,baseline,-0.06666666666666665,-0.03851851851851851,-0.11259259259259258
2025-02-27,STGW,AR_TOP,5.3274008044443715,baseline,-0.028301886792452935,-0.06603773584905659,-0.04874213836477992
2025-04-09,STGW,SC,2.5711414657440614,baseline,-0.016822429906542036,0.04485981308411224,-0.0663551401869158
2025-05-05,STGW,AR,0.7378619121925545,baseline,-0.08900523560209439,-0.09424083769633507,-0.268760907504363
2025-05-09,STGW,SPRING,4.680838317218437,baseline,0.0882956878850103,-0.03285420944558526,-0.06570841889117052
2025-06-13,STGW,SOW,1.6489330681974086,baseline,0.011415525114155223,0.027397260273972712,0.06849315068493156
2024-03-20,STHO,SOS,2.6287376814945693,baseline,-0.020785219399538035,-0.033102386451116184,-0.10238645111624323
2025-04-01,STHO,UT,1.5266258676074367,baseline,-0.18671679197994984,-0.19674185463659155,-0.15538847117794485
2025-06-03,STHO,BC,3.2869986993459848,baseline,0.08000000000000007,0.05241379310344829,0.08413793103448275
2025-06-11,STHO,AR_TOP,0.8697849601755507,baseline,0.013368983957219305,0.08689839572192515,0.0855614973262031
2025-10-13,STI,BC,4.68375255119696,baseline,-0.17687861271676297,-0.38959537572254344,-0.4594219653179191
2025-10-15,STI,AR_TOP,1.8438694353637781,baseline,-0.5094252873563219,-0.48045977011494245,-0.5029885057471264
2024-04-01,STIM,UT,0.40995469606649215,baseline,-0.1372141372141371,-0.1351351351351351,-0.265072765072765
2025-02-18,STIM,SOS,1.9031913402904594,baseline,-0.134,0.01200000000000001,-0.0119999999999999
2025-08-05,STIM,BC,3.3197248892208844,baseline,-0.1507150715071507,-0.2585258525852585,-0.2805280528052805
2025-08-06,STIM,AR_TOP,1.5691032583387703,baseline,-0.08833922261484095,-0.215547703180212,-0.22025912838633688
2025-11-04,STIM,SC,5.5512210839993,baseline,-0.23344947735191635,-0.4790940766550522,-0.5331010452961673
2024-08-05,STIP,BC,4.600337327136901,baseline,9.996001599343884e-05,-0.0010995601759296036,0.0027988804478207285
2024-04-04,STKH,SOS,6.142246435515176,baseline,-0.11538461538461553,-0.1480769230769231,-0.14423076923076927
2024-05-10,STKH,UT,1.103259319274195,baseline,0.1727349935618201,0.23558258677844424,0.01093120736418185
2025-05-06,STKH,BC,5.790216331447078,baseline,-0.19613259668508287,-0.1712707182320442,-0.32596685082872934
2025-05-07,STKH,AR_TOP,0.5765219692750603,baseline,-0.04290429042904287,-0.10561056105610556,-0.20462046204620454
2024-02-29,STKL,SOS,5.116000193631493,baseline,-0.01849217638691325,-0.015647226173541973,-0.022759601706970112
2024-03-01,STKL,SOS,2.6912944078251955,baseline,-0.002949852507374673,0.022123893805309658,0.001474926253687281
2024-03-01,STKL,UT,2.6912944078251955,baseline,-0.002949852507374673,0.022123893805309658,0.001474926253687281
2024-05-02,STKL,SOW,3.7729575875756685,baseline,0.06934306569343063,0.025547445255474477,0.09671532846715314
2024-05-03,STKL,SPRING,1.3420937998084006,baseline,0.04192685102586968,-0.011596788581623607,0.07760927743086521
2024-09-09,STKL,BC,4.959503006371867,baseline,0.0029806259314457684,0.005961251862891315,-0.1371087928464978
2024-09-10,STKL,AR_TOP,1.3926597206441003,baseline,0.06995230524642304,0.062003179650238494,-0.038155802861685295
2025-08-07,STKL,SC,2.7176413889923428,baseline,0.023372287145241977,0.03005008347245397,0.10016694490818034
2025-08-08,STKL,AR,1.3374235160563435,baseline,-0.02076677316293929,0.03194888178913735,0.033546325878594185
2024-03-15,STKS,SC,4.908719350840062,baseline,0.012594458438287104,0.41183879093199005,0.33249370277078083
2024-03-15,STKS,SOS,4.132192834718885,baseline,0.012594458438287104,0.41183879093199005,0.33249370277078083
2024-03-18,STKS,AR,0.7219342073515627,baseline,-0.05238095238095242,0.3642857142857143,0.2928571428571427
2024-09-04,STKS,UT,-1.089571031338273,baseline,-0.0722543352601156,0.028901734104046284,0.01734104046242768
2024-09-10,STKS,SPRING,1.8519675313051602,baseline,0.02366863905325456,0.07396449704142016,0.06508875739644981
2024-11-08,STKS,SOW,2.4244506521475206,baseline,-0.053291536050156685,0.07523510971786851,0.009404388714733702
2025-09-29,STKS,BC,5.24508688806785,baseline,-0.1923076923076923,-0.17948717948717952,-0.1955128205128206
2025-09-30,STKS,AR_TOP,3.219747049659713,baseline,-0.1351351351351351,-0.05067567567567566,-0.14864864864864868
2024-03-12,STLA,SOS,2.524991179751949,baseline,0.022711142654364913,0.018452803406671325,-0.04364797728885739
2025-04-03,STLA,UT,2.23467521796933,baseline,-0.1273261508325172,-0.07639569049951034,-0.06072477962781597
2025-04-08,STLA,SOW,1.9963694647350294,baseline,0.09730363423212185,0.04806565064478319,0.10668229777256744
2025-04-09,STLA,SC,3.1988379090998653,baseline,-0.08794466403162049,-0.07806324110671925,-0.02371541501976271
2025-04-14,STLA,AR,1.1151056221513251,baseline,0.013874066168623411,0.023479188900747072,0.16969050160085408
2025-07-23,STLA,BC,3.191581672751281,baseline,-0.12862669245647973,-0.13346228239845248,-0.05512572533849136
2025-07-24,STLA,AR_TOP,0.5753032835636325,baseline,-0.07202505219206679,-0.03757828810020869,0.006263048016701411
2025-10-21,STLD,BC,3.2782383151814187,baseline,0.04713301261214409,-0.0143024314133402,0.00513587309842678
2025-10-22,STLD,AR_TOP,1.38782412521443,baseline,0.10036348949919227,0.03749326871297787,0.046445880452342436
2025-10-27,STLD,SOS,1.554308582269221,baseline,-0.012973041387166262,-0.03537526895329712,0.020060751803569143
2025-10-30,STLD,UT,0.5194287388143903,baseline,-0.03325325578454941,-0.022695663168542213,0.061006448349981035
2024-01-24,STM,SOS,1.6482981296626844,baseline,-0.040034812880765935,-0.04199303742384686,-0.007180156657963455
2024-02-27,STM,SOS,2.800376746205798,baseline,-0.009933059814294931,0.04966529907147477,-0.07104297128050097
2024-03-01,STM,SOS,1.8867748512711628,baseline,-0.004663981344074641,-0.049183803264786996,-0.08140767436930263
2024-10-15,STM,UT,3.876077196104874,baseline,0.029761904761904878,0.0758928571428572,0.010044642857142794
2025-04-09,STM,SC,2.468394438828097,baseline,-0.06851851851851853,0.08055555555555549,0.07222222222222219
2025-12-03,STM,BC,2.834491963367937,baseline,0.0197597830298335,-0.010073614877954218,
2025-12-17,STM,AR_TOP,0.6136050893633589,baseline,0.022309197651663393,,
2024-02-29,STN,SOW,5.469513134217609,baseline,0.012237552489502201,0.018836232753449478,-0.0037192561487701115
2024-05-02,STN,SOW,2.937979823531025,baseline,-0.017569021154535625,-0.041113899844627655,-0.03573562806262698
2025-02-26,STN,BC,4.85638108363883,baseline,-0.06750251875069968,-0.0803761334378148,-0.06280085077801412
2025-02-27,STN,AR_TOP,1.7555504026834163,baseline,-0.017013232514177634,-0.04855860113421551,-0.014413988657844934
2025-05-15,STN,SOS,1.978798379752056,baseline,0.01185572189289652,0.03426102682608256,0.07223952577112436
2025-05-15,STN,SPRING,2.989602993136371,baseline,0.01185572189289652,0.03426102682608256,0.07223952577112436
2025-08-14,STN,SC,4.527234825748171,baseline,0.018940821711270095,0.03684508104033157,0.04127402940067837
2025-08-15,STN,AR,0.9994324930338248,baseline,0.04292572719570753,0.02296902946436985,0.043396404028993585
2024-08-05,STNC,SC,4.39733248758864,baseline,0.016805980796191777,0.05240612629028907,0.05602229026072414
2024-08-06,STNC,AR,2.412895407004614,baseline,0.017025227750525618,0.040084092501752044,0.051278906797477264
2025-04-04,STNC,SOW,1.7367634862902241,baseline,0.0348069274419085,0.01276204812609305,0.08360820253986523
2024-03-19,STNE,SOS,3.619562717173507,baseline,0.022741241548863034,0.003073140749846326,-0.06269207129686538
2024-06-17,STNE,UT,-1.2443529559659527,baseline,0.0,-0.012562814070351758,0.14070351758793964
2024-11-22,STNE,SC,2.769093278309143,baseline,-0.05165692007797262,-0.10526315789473684,-0.2115009746588694
2024-11-25,STNE,AR,0.6571764808295708,baseline,-0.13211009174311916,-0.16972477064220182,-0.2587155963302753
2024-12-02,STNE,SPRING,1.5522177614417847,baseline,-0.056526207605344325,-0.1048304213771839,-0.1808838643371018
2024-12-18,STNE,SOW,1.6030727947993644,baseline,0.027363184079602032,-0.0012437810945273853,0.04975124378109452
2025-03-19,STNE,BC,2.35172915123749,baseline,0.0008787346221441616,-0.05711775043936729,0.039543057996485054
2025-03-26,STNE,AR_TOP,1.7893340704307,baseline,-0.057945566286215944,-0.027216856892010588,0.17910447761194015
2024-04-18,STNG,SOS,2.0264041717006482,baseline,0.04893368390300923,0.044405492258253076,0.18390300905638335
2024-10-21,STNG,UT,-0.4064216370298599,baseline,-0.08428485576923073,-0.1298076923076923,-0.1768329326923077
2025-04-04,STNG,SPRING,3.4154559074470208,baseline,0.12021343377275584,0.07187696170747016,0.2771500313873194
2025-04-07,STNG,SC,2.7873794964648133,baseline,-0.029128959276018107,-0.025735294117646967,0.15045248868778272
2025-04-09,STNG,AR,1.4008582178778073,baseline,-0.007848837209302184,0.046220930232558244,0.18255813953488387
2025-09-08,STNG,BC,4.075140034403032,baseline,0.036803544044982095,-0.014994036462770421,-0.041744760606576836
2025-09-17,STNG,AR_TOP,0.7828355404736917,baseline,-0.03601659751037345,-0.06174273858921164,-0.0942738589211618
2024-02-26,STOK,SOW,2.9122461353545557,baseline,0.03082706766917287,0.08571428571428563,-0.022556390977443663
2024-03-05,STOK,SOW,2.4014706813408346,baseline,-0.07012622720897621,-0.1865357643758766,0.7973352033660588
2024-03-27,STOK,SPRING,4.115112837325144,baseline,-0.14114326040931546,-0.047282992237120625,-0.17501764290755117
2024-12-04,STOK,SC,3.004206557002498,baseline,0.013270882123341154,-0.13270882123341143,-0.10304449648711944
2024-12-06,STOK,AR,0.6146322952599891,baseline,-0.09118311981914085,-0.11981914091936696,-0.29841748304446114
2025-10-08,STOK,BC,4.69628827719931,baseline,0.1672131147540985,0.06622950819672146,-0.2518032786885246
2025-10-09,STOK,AR_TOP,1.1472588321022226,baseline,0.14280936454849513,0.05986622073578607,-0.248494983277592
2025-10-14,STOK,SOS,3.9557762134825327,baseline,-0.0074413279908414065,-0.09473382942186603,-0.28133943903835146
2025-10-22,STOK,UT,1.537529834082958,baseline,-0.03413284132841332,-0.29827798277982787,-0.12423124231242322
2024-03-20,STOT,SOW,1.8238215514319254,baseline,-0.00031914893617024376,-0.004255319148936176,-0.007340425531914829
2024-07-30,STOT,SOS,1.5168207421255846,baseline,-0.0008320982426422985,0.0006351894982004058,0.004232479356341523
2025-04-08,STOT,BC,5.703883613265835,baseline,-0.003821656050955413,-0.0010615711252655036,0.003821656050955413
2025-04-09,STOT,AR_TOP,2.7559906206085456,baseline,0.0013470654435083773,0.004117927906421626,0.002625925041775945
2025-04-28,STOT,UT,4.794279837999384,baseline,-0.0029667302394574824,-0.004002966730239366,-0.0013752913752912432
2025-09-26,STOT,SC,4.422576714130248,baseline,-0.001267962806424383,-0.00021132713440397133,0.0040152155536770096
2025-10-13,STOT,AR,4.042917699834808,baseline,0.0035902851108764455,0.0034846884899684127,0.0006335797254488629
2024-03-01,STPZ,SC,3.212181734939851,baseline,0.0019470404984422984,-0.0029205607476635587,-0.0019470404984424095
2024-03-20,STPZ,AR,1.7761527942600897,baseline,0.0020420070011668567,0.0009723842862698895,-0.0033061065733177575
2024-05-01,STPZ,SOW,3.101704039529361,baseline,0.0037152913570590584,0.008017207665232728,0.007821666014861117
2025-08-22,STPZ,BC,3.707144890363079,baseline,0.0042377880184332195,0.0017972350230415213,-0.0014746543778801913
2025-09-17,STPZ,AR_TOP,1.7729535165556198,baseline,-0.0022095378383355513,-0.0034063708341005583,-0.002257411158166134
2024-04-26,STRA,BC,2.5595490335267885,baseline,-0.0033867503717164293,-0.0025607136956881105,-0.05170989591937891
2024-04-29,STRA,AR_TOP,1.1445023319701306,baseline,0.04396537090477004,0.024104566287557416,-0.03989135970123914
2024-05-07,STRA,UT,-0.038587444349206454,baseline,-0.004126774513040554,-0.036810828656322125,-0.04498184219214263
2024-02-23,STRL,SPRING,,baseline,0.2753390025281546,0.2774074925304528,0.2874051942082281
2024-02-26,STRL,SPRING,1.7193681360597932,baseline,0.23779877709838804,0.2070038910505836,0.2400222345747638
2025-04-07,STRL,SC,2.5537925657595086,baseline,0.2395050412465627,0.22749770852428952,0.5760769935838679
2025-04-09,STRL,AR,4.5702157402680665,baseline,0.04393072177209545,0.08525979335464218,0.3336802200252731
2025-06-17,STRL,BC,2.1522137246868485,baseline,0.014817491868449384,0.03324900614383797,0.13249909649439817
2025-06-20,STRL,AR_TOP,1.2562406344827979,baseline,0.062118640179841256,0.08730559251273107,0.13616552736615128
2025-07-08,STRL,UT,1.58557639672081,baseline,0.0501277420491586,0.06602942472028883,0.3064047220509205
2025-07-10,STRL,SOS,1.5911068702087554,baseline,0.060942062719539614,0.06936391722036483,0.2681027550890853
2024-03-20,STRO,SPRING,2.0475923359382264,baseline,0.44999999999999996,0.44705882352941173,0.10882352941176476
2024-03-26,STRO,SC,4.52058064705202,baseline,0.21770334928229662,0.014354066985646119,-0.16985645933014348
2024-03-27,STRO,AR,2.70145990925317,baseline,-0.0020283975659228792,-0.08722109533468558,-0.306288032454361
2024-11-15,STRO,SOW,3.044787824272673,baseline,-0.13148788927335653,-0.04844290657439454,-0.2837370242214534
2024-03-22,STRR,SPRING,2.8974557190293395,baseline,-0.004021739130434798,0.03152173913043477,-0.05326086956521747
2024-06-13,STRR,SC,2.9084682925446677,baseline,3.372897645362807,4.45410860163383,4.790485343584815
2024-06-17,STRR,AR,6.089134880913385,baseline,0.028277634961439535,0.01799485861182526,0.31105398457583533
2024-06-17,STRR,SOS,6.089134880913385,baseline,0.028277634961439535,0.01799485861182526,0.31105398457583533
2024-12-12,STRR,UT,-0.6279677993652979,baseline,-0.1505791505791505,-0.16023166023166024,-0.17374517374517362
2025-08-13,STRR,BC,5.792696043723213,baseline,-0.13270084286819506,3.0270369314711507,3.7273911804226554
2025-08-14,STRR,AR_TOP,2.4626090668541156,baseline,-0.0273972602739726,2.8995433789954337,4.251141552511416
2024-07-11,STRS,SOS,1.6549581588156828,baseline,0.014963503649634946,0.05328467153284677,-0.11386861313868601
2024-08-01,STRS,UT,0.8284085119538295,baseline,-0.06830391404451253,-0.057943207981580924,0.05065234075211045
2025-12-16,STRS,BC,2.6393846842745172,baseline,-0.02206177296430012,,
2025-12-23,STRS,AR_TOP,0.6366691948294122,baseline,,,
2024-03-15,STRT,SOW,2.5530598030592637,baseline,-0.008888888888888835,0.06933333333333325,0.022222222222222143
2025-02-13,STRT,UT,1.1275679409999229,baseline,-0.06677265500794916,-0.011724960254372085,-0.1385135135135135
2025-05-14,STRT,BC,4.943067732576031,baseline,0.10472832849440072,0.1196598921609291,0.23019493985897976
2025-05-16,STRT,AR_TOP,0.6173017288632319,baseline,0.07373653686826853,0.12303231151615579,0.23798674399337205
2025-05-21,STRT,SOS,1.6957046194032375,baseline,0.0135160503097429,0.021775858832363326,0.07508916838746016
2025-06-27,STRT,SPRING,5.953369860854758,baseline,0.09046214355948878,0.031301212717141924,0.059980334316617645
