date,symbol,sequence_id,detector,event,fwd_5,fwd_10,fwd_20
2025-10-15,FNB,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,-0.030398986700443276,-0.01899936668777702,0.026599113362888005
2024-03-22,FNCL,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,0.01132463967055597,0.007892930679478383,-0.015099519560741292
2025-08-25,FND,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,-0.047366518018560844,0.04628178859828869,-0.011932023622996168
2025-09-19,FNDA,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,-0.009200507614213205,-0.0028553299492385387,-0.030139593908629414
2025-04-09,FNDC,SEQ_RECOVERY,sequence,SEQ_RECOVERY,0.03328591749644394,0.07027027027027022,0.09473684210526301
2024-10-09,FNDE,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,0.0015586034912720148,-0.00872817955112215,-0.014650872817955074
2025-10-16,FNDX,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,0.01957773512475991,0.018426103646832948,0.022264875239923265
2024-12-10,FNF,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,-0.030902143213158317,-0.05565708589466678,-0.09868748961621532
2025-05-15,FNGR,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,-0.09471365638766516,-0.3348017621145375,-0.5352422907488987
2025-05-14,FNKO,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,-0.18230277185501076,-0.09808102345415781,0.10874200426439229
2024-07-24,FNOV,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,0.006691252692039296,-0.01759414803337156,0.014445195402398747
2025-10-02,FNV,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,-0.06325273512917162,-0.011032453801599784,-0.13165394869908975
2025-02-18,FNWB,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,-0.07975460122699385,-0.10166520595968453,-0.09640666082383875
2024-07-17,FNY,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,-0.019053107929101976,0.006940934446438396,-0.02876805305935437
2024-11-19,FOA,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,-0.24702886247877764,-0.1056876061120543,0.07894736842105265
2024-10-23,FOCT,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,0.0030886196246138198,0.01449275362318847,0.01449275362318847
2025-10-02,FONR,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,-0.03546981953951467,-0.0273802115743621,-0.05413814561294339
2025-07-24,FOR,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,-0.008000000000000007,0.043199999999999905,0.0795999999999999
2025-10-15,FORA,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,0.0,0.06392694063926951,-0.0182648401826484
2025-04-09,FORM,SEQ_RECOVERY,sequence,SEQ_RECOVERY,-0.12869623655913986,-0.05208333333333337,0.007056451612903025
2025-10-31,FORM,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,-0.049135577797998264,-0.0873521383075524,-0.0020018198362147244
2025-08-18,FOSL,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,-0.06472491909385103,0.055016181229773364,0.003236245954692629
2024-11-12,FOUR,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,0.02956012913640027,0.1269168684422921,0.026836158192090398
2025-08-04,FOXX,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,-0.017830609212481474,0.002971768202080227,-0.18127786032689464
2025-11-21,FOXX,SEQ_RECOVERY,sequence,SEQ_RECOVERY,0.25988700564971756,0.57909604519774,0.1963276836158192
2024-10-15,FPAG,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,-0.0014593805740230614,0.010539970812388555,0.01315712664180313
2025-03-03,FPAS,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,0.0006232137186408249,-0.005438234360114369,0.007264210860590703
2024-04-10,FPE,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,-0.012188044109112117,-0.009866511897852703,-0.0034822983168890653
2025-07-24,FPH,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,-0.17107309486780709,-0.16485225505443224,-0.14463452566096424
2025-02-24,FPI,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,-0.021848739495798353,-0.07394957983193284,-0.06974789915966384
2024-07-18,FPRO,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,-0.012133059980405814,0.031119597953481515,0.033237780761275815
2025-08-05,FPX,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,0.026074328338504094,-0.027724602283979216,-0.012938147732523664
2025-07-30,FR,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,-0.022528922265070195,-0.005074081591232016,0.06433935457682138
2025-12-19,FRAF,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,,,
2025-07-07,FRBA,SEQ_DISTRIBUTION_TOP,sequence,SEQ_DISTRIBUTION_TOP,0.0,-0.028767979987492254,-0.06316447779862411
