date,symbol,transition,prior_regime,new_regime,detector,event,fwd_5,fwd_10,fwd_20
2024-12-05,CIX,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.11791730474731998,-0.19509954058192946,-0.2223583460949463
2024-10-01,CL,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.01710153425193006,-0.007622398123717344,-0.07436724323267863
2024-08-01,CLAR,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.22703639514731366,-0.22703639514731366,-0.2547660311958405
2024-08-16,CLBT,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.0431873479318734,0.03771289537712885,0.06569343065693412
2024-10-30,CLDX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.04937333839726543,0.019369540448157974,0.05924800607671865
2024-04-30,CLF,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.0242603550295859,0.053254437869822535,-0.007692307692307665
2025-02-25,CLF,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.12233549582947156,-0.16404077849860976,-0.12882298424467087
2024-05-02,CLH,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.03147652639260512,0.02617368036973966,0.05370955971783009
2025-01-16,CLIP,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.0013965087281795352,0.001995012468827939,0.0
2025-04-07,CLIX,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.030461420228216074,0.021528011475241637,0.09650372682815078
2024-11-19,CLMB,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,transition,ACCUMULATION->MARKUP,0.019298376841947906,0.02288877253347299,-0.0807091031490762
2024-12-18,CLMB,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.04670463791700552,0.03726606997558979,0.11131000813669645
2025-02-21,CLNE,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.27142857142857135,-0.3571428571428571,-0.4035714285714286
2024-12-10,CLNN,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.11561866125760634,0.014198782961460488,0.05273833671399619
2024-08-14,CLOV,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.3944223107569722,0.23505976095617553,0.10358565737051806
2024-10-03,CLOV,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,transition,ACCUMULATION->MARKUP,-0.012499999999999956,0.04499999999999993,0.030000000000000027
2025-10-02,CLOX,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.002355712603062443,0.0011778563015312216,0.0041224970553592755
2024-04-11,CLPR,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.16326530612244905,-0.09977324263038545,-0.04761904761904756
2024-11-06,CLPS,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.06249999999999978,0.0401785714285714,-0.044642857142857206
2025-10-30,CLPT,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.23015202702702697,-0.34543918918918914,-0.3893581081081081
2024-04-17,CLRB,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.04672897196261683,-0.015576323987538832,0.04672897196261672
2024-04-08,CLSK,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.04361979166666663,0.24283854166666674,0.134765625
2024-11-14,CLVT,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.14222222222222225,0.27333333333333343,0.13555555555555565
2024-08-07,CLW,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.20047169811320742,-0.14779874213836464,-0.20518867924528295
2025-02-27,CLWT,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.13709677419354827,0.12096774193548376,-0.008145161290322611
2024-08-02,CLX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.007356513290304734,0.009091540009716237,0.09868831980012494
2024-08-29,CM,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.031472787341332076,0.06850982437836906,0.0643366371065901
2025-01-21,CMA,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.042934618861102614,0.02169328110876756,0.02078939439590255
2025-01-15,CMBS,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.0035812091847482463,0.002106593638087295,-0.002751211291341926
2024-11-22,CMBT,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.07312925170068019,-0.11989795918367352,-0.14370748299319724
2024-12-18,CMC,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,transition,DISTRIBUTION->MARKDOWN,-0.003317720530835344,-0.04586260733801717,0.00858704137392663
2025-03-03,CMCI,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.005129921720298247,0.025355202716599967,0.029956807027024857
2025-10-08,CMCM,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.0665083135391924,-0.16508313539192399,-0.11638954869358664
2024-07-23,CMG,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.00038058991436740186,0.029115128449096028,-0.011607992388201649
2024-08-23,CMMB,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.44285714285714306,0.5214285714285714,0.13214285714285712
2024-10-18,CMND,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.16809116809116809,-0.225071225071225,-0.23646723646723633
2024-06-06,CMPS,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.004341534008683201,-0.09696092619392183,-0.09551374819102754
2025-05-19,CMPS,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.016091954022988353,0.05517241379310356,0.029885057471264576
2024-06-12,CMRE,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.056884292178409845,0.06528765352294763,-0.018745959922430555
2024-04-11,CMTL,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.2951127819548872,-0.2969924812030075,-0.368421052631579
2025-02-11,CNA,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.006738819685521813,-0.02042066571370227,-0.02838472534204617
2025-03-18,CNDT,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.016722408026755953,-0.09698996655518399,-0.3110367892976589
2024-10-31,CNET,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.07821229050279332,-0.011173184357541888,-0.10614525139664799
2025-07-10,CNEY,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.026946564885496294,-0.011450381679389388,-0.16793893129770987
2025-03-13,CNL,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.2586427656850192,0.11267605633802824,0.21766965428937257
2025-08-26,CNL,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,transition,ACCUMULATION->MARKUP,0.13096200485044474,0.10347615198059823,0.07922392886014551
2024-10-31,CNMD,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.09554513481828852,0.04322977725674093,0.08499413833528746
2024-04-15,CNNE,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.013006503251625667,0.0005002501250626068,0.03701850925462735
2025-03-10,CNNE,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,transition,DISTRIBUTION->MARKDOWN,-0.015430267062314651,0.11275964391691384,-0.021364985163204953
2025-03-21,CNNE,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.011739594450373425,-0.09871931696905001,-0.10192102454642482
2024-03-14,CNS,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,transition,DISTRIBUTION->MARKDOWN,0.08389118359208081,0.09514314200256391,-0.0038456060390257285
2024-10-21,CNSP,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.006849315068493178,-0.2664383561643835,-0.17808219178082185
2025-07-28,CNVS,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.07958477508650519,-0.04152249134948105,-0.12456747404844304
2025-01-03,CNX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.0908816425120772,-0.0939009661835748,-0.1410024154589371
2024-03-06,CNXC,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.06248149244891921,-0.07077287533313603,-0.11992893100384971
2025-08-28,CNXT,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.049587296925965196,0.07239871207274473,0.11749714201810213
2024-03-14,COCH,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.058394160583941646,-0.04622871046228716,0.22871046228710457
2024-11-01,COCO,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.1138567406944011,0.06412261495151728,0.10697528933375056
2024-07-09,COCP,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.02155172413793094,0.02155172413793105,-0.2456896551724137
2025-05-07,CODI,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.5379710144927536,-0.5797101449275363,-0.584927536231884
2025-10-27,CODX,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.6792857142857143,-0.6901587301587302,-0.7351587301587301
2025-07-01,COE,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.04916420845624381,-0.048754506719108526,-0.05211406096361848
2025-06-02,COGT,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.22994652406417115,0.3351158645276291,0.2869875222816398
2024-05-06,COHN,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.18922470433639949,0.2470433639947438,0.3626806833114322
2025-02-11,COHU,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.0070621468926554964,-0.043785310734463234,-0.2222222222222222
2025-03-03,COHU,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,transition,DISTRIBUTION->MARKDOWN,-0.09960607765897578,-0.028700056274620023,-0.1722003376477208
2025-06-03,COHU,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.0620155038759691,0.008305647840531671,0.1356589147286824
2025-07-30,COIG,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.38414707258866165,-0.2885966914082595,-0.3751580999385006
2024-11-11,COIN,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,transition,ACCUMULATION->MARKUP,0.00360843819393053,-0.0370713052060202,-0.06729583024919805
2025-08-07,COLL,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.1281117182756526,0.19975713418336394,0.16332726168791756
2024-11-06,COMB,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.014867344408628691,0.006635259112323322,-0.0017356806347632592
2024-10-31,COMP,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.08661417322834652,0.03937007874015741,0.11653543307086611
2025-02-19,COMP,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,transition,ACCUMULATION->MARKUP,-0.07714843750000011,-0.10546875,-0.1328124999999999
2025-04-07,COMP,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.05933250927070455,-0.1409147095179233,-0.043263288009888656
2025-10-10,CONI,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.12158739093723625,-0.03377427526034349,0.18378834787503529
2024-12-16,COP,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.03203776237822631,-0.0040172742794013505,0.06066084161896157
2024-06-13,COPJ,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.0018509949097640366,0.007866728366497044,0.06941230911615004
2024-06-03,COPX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.03329842931937177,-0.07958115183246073,-0.04418848167539269
2025-08-06,COR,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.02558319825216726,0.07015998308548888,0.031432800056381716
2025-04-09,CORP,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.0006295247088448086,0.004091910607491256,-0.001993494911341931
2024-07-05,COST,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.04829112423363102,-0.05367687739225668,-0.07179875122788393
2024-05-29,COTY,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.010763209393346518,-0.019569471624266255,-0.017612524461839696
2024-05-17,COUR,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.09422850412249706,-0.12838633686690226,-0.2214369846878681
2024-07-18,COUR,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,transition,DISTRIBUTION->MARKDOWN,0.04073033707865159,0.2303370786516854,0.17696629213483162
2024-11-25,COUR,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.05063291139240511,0.07594936708860756,0.06075949367088618
2024-12-18,COWG,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.03718749999999993,0.02499999999999991,0.04968750000000011
2024-07-18,COWZ,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.008140152185453942,0.0005308794903557956,-0.01044062997699513
2025-03-07,COYA,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.0566860465116279,-0.029069767441860517,-0.20784883720930225
2025-04-07,CPAI,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.045176207197542784,0.04192791796320616,0.11032856029157978
2024-03-06,CPB,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,transition,ACCUMULATION->MARKUP,-0.01131639722863731,0.0011547344110856006,0.01593533487297938
2024-08-20,CPHC,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.01708984375000011,-0.04296875,-0.10400390625
2024-04-03,CPHI,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.013333333333333308,-0.06610833333333321,-0.18722222222222207
2025-03-25,CPII,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.0029623620858724165,-0.004569328000739281,-0.0009087315237423788
2024-11-05,CPLS,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.00575744740928974,-0.003811944091486552,0.009219257376817724
2025-05-14,CPNG,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.017465626161278225,0.03641768859160166,0.052025269416573705
2024-10-24,CPRI,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.5254807692307693,-0.4713942307692308,-0.5264423076923077
2025-09-05,CPRT,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.0035001029442043308,-0.05600164710726785,-0.07123738933498047
2025-08-21,CPS,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.05304575925386179,0.11920722821334873,0.10667443893908479
2025-02-28,CPSA,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.007282004627889971,-0.014912089868085454,-0.016711824852164603
2025-08-19,CPSH,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.11692307692307691,0.06769230769230772,0.006153846153846176
2025-01-02,CPST,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.0017844453217528145,0.0055270430319778185,0.0035530990919858674
2025-10-09,CQQQ,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.059972816853550825,-0.061841658171933434,-0.04774040095141019
2025-01-28,CR,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.026050850349809473,-0.021671122234230178,-0.07274899038734994
2024-05-31,CRAI,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.0051713360231857575,-0.016025458885037147,-0.04841734386543162
2025-02-13,CRBG,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.021236727045596426,0.08307307932542152,-0.007183010618363683
2025-10-16,CRBP,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.08766404199475075,-0.137007874015748,-0.41889763779527556
2024-05-30,CRBU,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.2666666666666667,-0.32280701754385965,-0.42456140350877203
2024-03-05,CRD.A,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,transition,DISTRIBUTION->MARKDOWN,-0.09121245828698554,-0.021134593993325845,0.008898776418242438
2024-12-20,CRD.A,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.01760563380281699,-0.028169014084507116,0.028169014084507005
2024-12-16,CRD.B,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.0036363636363636598,0.057272727272727364,0.09545454545454546
2024-05-03,CRDF,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.03693181818181812,0.03125,-0.09943181818181823
2024-05-28,CREG,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.17142857142857149,-0.12380952380952381,-0.03809523809523818
2024-09-11,CRESY,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.02378255945639851,0.028312570781426905,0.05662514156285381
2024-09-04,CREV,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.19550173010380623,-0.12283737024221453,-0.23529411764705888
2025-04-24,CREX,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.1858974358974359,0.08333333333333326,0.8525641025641026
2025-04-03,CRGY,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.1976241900647948,-0.09503239740820724,-0.06911447084233269
2025-04-07,CRI,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.025698324022346508,0.03100558659217878,-0.08435754189944122
2024-08-05,CRIS,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.06652806652806642,-0.09771309771309766,0.0935550935550935
2025-01-07,CRK,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.12719531665779682,0.12932410856838739,-0.06279936136242681
2024-10-30,CRL,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.18088097469540765,0.1386515243398203,0.10033629196758387
2025-10-14,CRNC,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.08951798010711554,-0.12318286151491964,-0.27926549349655705
2024-04-12,CRNT,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.061855670103092786,-0.05154639175257747,-0.027491408934707917
2024-10-24,CRS,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.031547580488436866,0.13234436742890465,0.17062900822698723
2024-07-16,CRSP,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,-0.08860557768924304,-0.10103585657370528,-0.23155378486055778
2024-09-05,CRT,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.004920721705850228,0.016949152542373058,0.17878622197922356
2024-08-28,CRTO,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.042789901583226375,-0.05070603337612334,-0.16324347454000865
2025-07-17,CRVL,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.07712930501134263,-0.08640956898329566,-0.08836873582181903
2025-06-20,CRWL,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.09454740800429762,0.11428955143701325,0.0022831050228311334
2025-04-04,CRWS,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.10706422018348616,-0.143730886850153,-0.08868501529051986
2025-09-10,CRWV,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,transition,MARKDOWN->ACCUMULATION,0.03175687211883216,0.1388082636161858,0.19498036537476504
2025-02-05,CSAN,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.026666666666666616,0.003809523809523707,-0.059047619047619015
2024-12-16,CSB,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.04190997380121575,-0.03997052030688619,-0.012171686888163058
2024-04-02,CSGP,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,0.02704733283245675,-0.07384351186004079,-0.017602232478265534
2024-04-12,CSPI,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.17772648586266582,-0.2192729371032891,-0.21581073283323704
2024-06-21,CSTE,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.019607843137254832,0.025490196078431504,0.13137254901960782
2024-07-22,CSTM,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,transition,MARKUP->DISTRIBUTION,-0.07023230686115611,-0.15397082658022698,-0.13019989195029713
