date,symbol,event,prior_regime,base_event,detector,fwd_5,fwd_10,fwd_20
2024-03-13,CIG,SOS:UNKNOWN,UNKNOWN,SOS,contextual,0.021739130434782705,0.09130434782608687,0.10434782608695659
2025-03-05,CIG,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.00520833333333337,0.03125,-0.10416666666666663
2024-05-21,CIG.C,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.30138643067846604,-0.33628318584070804,-0.3392330383480826
2025-05-29,CIG.C,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.16430340557275536,-0.21052631578947378,-0.14609907120743026
2024-05-02,CIGI,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,0.0767613038906414,0.11452060032501676,0.07217283242519823
2025-10-23,CIGI,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.056884635832004204,-0.11040226829700517,-0.1938685096579833
2025-07-02,CIGL,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.6963519313304721,-0.8068669527896996,-0.884656652360515
2025-07-09,CIGL,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.8662171753016323,-0.8750887154009936,-0.9187366926898509
2025-06-17,CIIT,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.11111111111111105,-0.7115384615384615,-0.47435897435897434
2025-10-17,CIIT,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,0.12342883025704898,-0.32374589514211305,-0.3754954138829125
2024-09-11,CIL,BC:UNKNOWN,UNKNOWN,BC,contextual,0.013232945471138402,0.025096965548710992,0.02201232032854228
2024-09-30,CIL,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.011443661971830887,-0.009683098591549255,-0.025547975352112617
2024-05-01,CIM,SOW:UNKNOWN,UNKNOWN,SOW,contextual,-0.0023529411764705577,0.06823529411764717,1.7717647058823527
2024-04-15,CING,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual,0.13589743589743586,0.12064102564102552,0.013974358974359058
2024-08-15,CING,SOS:MARKDOWN,MARKDOWN,SOS,contextual,1.3625000000000003,0.33958333333333335,0.12500000000000022
2024-11-07,CING,SPRING:MARKUP,MARKUP,SPRING,contextual,0.2267441860465116,0.3517441860465118,0.2441860465116279
2025-10-14,CING,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.07228915662650603,-0.12289156626506026,-0.11566265060240977
2024-03-06,CINT,SOW:UNKNOWN,UNKNOWN,SOW,contextual,-0.13258426966292136,-0.03370786516853941,0.011235955056179803
2024-08-16,CINT,SOS:MARKDOWN,MARKDOWN,SOS,contextual,-0.01939058171745145,-0.0761772853185595,-0.11772853185595566
2025-05-14,CINT,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.05563909774436093,-0.08721804511278197,-0.11428571428571443
2025-05-14,CINT,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual,-0.05563909774436093,-0.08721804511278197,-0.11428571428571443
2024-02-26,CIO,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.07090464547677255,0.097799511002445,0.2616136919315404
2025-12-05,CIO,BC:NONE,NONE,BC,contextual,0.0014409221902016434,0.0014409221902016434,
2025-12-05,CIO,BC:NONE,NONE,BC,contextual,0.0014409221902016434,0.0014409221902016434,
2024-02-27,CION,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.001846722068328699,0.01846722068328699,-0.008310249307479256
2024-03-04,CION,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,0.02314814814814814,-0.0037037037037037646,0.02499999999999991
2025-02-28,CION,BC:ACCUMULATION,ACCUMULATION,BC,contextual,0.0007974481658692412,-0.09330143540669855,-0.16666666666666663
2025-04-04,CION,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual,-0.069620253164557,-0.020042194092827148,0.03270042194092815
2024-12-09,CISO,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.17766497461928932,-0.09644670050761417,-0.3857868020304569
2025-10-14,CISO,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.09999999999999998,-0.1785714285714286,-0.2908571428571428
2025-06-13,CISS,BC:UNKNOWN,UNKNOWN,BC,contextual,-0.15602836879432636,-0.22458628841607575,-0.17730496453900713
2024-10-30,CIVB,BC:UNKNOWN,UNKNOWN,BC,contextual,0.11358024691358026,0.12444444444444436,0.12641975308641973
2025-05-15,CIVB,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.06018518518518534,-0.05092592592592593,-0.0715488215488217
2025-04-03,CIVI,SOW:UNKNOWN,UNKNOWN,SOW,contextual,-0.09406952965235182,-0.012951601908657073,-0.016019086571233743
2025-06-12,CIVI,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,0.03447175231407584,-0.10628790296840085,-0.041174593041812924
2024-02-14,CIX,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,-0.07679535076795352,-0.03237858032378582,0.26608551266085523
2024-03-11,CIX,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual,-0.10335116868487748,0.008448324415657682,-0.035482962545761665
2024-05-13,CIX,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual,0.11560150375939826,0.17998120300751874,0.1160714285714286
2025-06-27,CIX,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.07272056109265412,-0.015503875968992165,-0.09080841638981174
2025-04-30,CJMB,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.11610486891385774,-0.05617977528089879,0.011235955056179803
2025-12-03,CJMB,SOW:NONE,NONE,SOW,contextual,0.2714285714285716,0.23571428571428577,
2025-12-03,CJMB,SOW:NONE,NONE,SOW,contextual,0.2714285714285716,0.23571428571428577,
2024-07-30,CL,SOS:UNKNOWN,UNKNOWN,SOS,contextual,0.021594188476465437,0.0009951238929246653,0.05403522738580957
2025-03-07,CL,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.071531941285921,-0.0665701881331403,-0.05251188753359515
2024-03-04,CLAR,SOS:UNKNOWN,UNKNOWN,SOS,contextual,0.1637931034482758,0.14827586206896548,0.12586206896551722
2024-11-08,CLAR,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,0.01587301587301604,0.0226757369614512,0.17460317460317443
2024-04-12,CLB,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.01828571428571435,-0.03199999999999992,-0.02857142857142858
2025-10-23,CLB,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.029787234042553123,-0.07051671732522802,-0.15562310030395132
2024-11-06,CLBK,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.02055877701634168,-0.053769109119662595,-0.07590933052187654
2024-03-13,CLBT,SOW:UNKNOWN,UNKNOWN,SOW,contextual,-0.015993265993266115,-0.036195286195286336,-0.08333333333333337
2024-08-16,CLBT,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,0.0431873479318734,0.03771289537712885,0.06569343065693412
2024-12-20,CLBT,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.022202486678507993,-0.0248667850799289,0.03996447602131448
2025-11-13,CLBT,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.0954356846473029,-0.12551867219917023,-0.023858921161825752
2025-11-13,CLBT,BC:NONE,NONE,BC,contextual,-0.0954356846473029,-0.12551867219917023,-0.023858921161825752
2024-04-12,CLCO,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.0018348623853210455,0.005504587155963359,0.08073394495412844
2024-08-28,CLCO,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,0.13816425120772946,0.06280193236714982,0.09951690821256043
2025-08-28,CLCO,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.07125307125307134,-0.027027027027027084,0.13882063882063878
2024-04-09,CLDI,SOW:UNKNOWN,UNKNOWN,SOW,contextual,-0.6643979906011992,-0.7293793550478043,-0.632636525684654
2024-07-15,CLDI,SOS:MARKDOWN,MARKDOWN,SOS,contextual,-0.09142857142857141,-0.13714285714285712,0.0
2024-10-16,CLDI,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual,-0.30243697478991594,-0.0672268907563024,1.8403361344537816
2025-11-06,CLDI,BC:NONE,NONE,BC,contextual,-0.0843373493975903,-0.1686746987951807,-0.12048192771084332
2025-11-06,CLDI,BC:NONE,NONE,BC,contextual,-0.0843373493975903,-0.1686746987951807,-0.12048192771084332
2024-02-27,CLDT,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.0039999999999998925,0.016000000000000014,-0.0119999999999999
2024-03-04,CLDT,SOS:MARKUP,MARKUP,SOS,contextual,0.017017017017016967,-0.0010010010010009784,-0.009009009009009028
2025-11-05,CLDT,BC:NONE,NONE,BC,contextual,0.0618238021638331,0.0,0.007727975270479082
2025-11-05,CLDT,BC:NONE,NONE,BC,contextual,0.0618238021638331,0.0,0.007727975270479082
2024-02-26,CLDX,SOS:UNKNOWN,UNKNOWN,SOS,contextual,0.051420277835372286,-0.035040431266846306,-0.14078374455732945
2024-03-01,CLDX,SOS:MARKUP,MARKUP,SOS,contextual,-0.07652274479568244,-0.19024672320740177,-0.19737856592135705
2025-08-12,CLDX,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,0.009243697478991564,-0.08613445378151263,0.04873949579831938
2024-03-13,CLF,SOS:UNKNOWN,UNKNOWN,SOS,contextual,0.037689672050905454,0.08321096426823305,0.08370044052863435
2025-02-07,CLF,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,0.14342629482071723,0.11055776892430291,-0.12848605577689232
2025-02-25,CLF,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,-0.12233549582947156,-0.16404077849860976,-0.12882298424467087
2025-10-20,CLF,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.1489493201483313,-0.26637824474660077,-0.32200247218788625
2025-05-12,CLFD,BC:UNKNOWN,UNKNOWN,BC,contextual,0.07343234323432357,0.05885588558855881,0.08333333333333326
2024-04-26,CLGN,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,0.01018675721561979,0.12529711375212238,-0.021816638370118824
2025-05-29,CLGN,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.5484581497797357,-0.6299559471365639,-0.696035242290749
2024-04-24,CLH,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.03244897959183679,0.07219387755102047,0.09642857142857153
2024-05-02,CLH,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,0.03147652639260512,0.02617368036973966,0.05370955971783009
2024-10-15,CLH,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,0.010933458735010726,0.03217336781879454,0.0213574731562034
2025-07-30,CLH,BC:ACCUMULATION,ACCUMULATION,BC,contextual,0.049668730784220294,0.08444117264972073,0.06356904689732823
2025-04-07,CLIK,BC:UNKNOWN,UNKNOWN,BC,contextual,0.03859649122807007,-0.9098245614035088,-0.9098245614035088
2025-10-10,CLIK,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.07208994708994709,-0.1785714285714285,-0.08597883597883593
2024-04-05,CLIP,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.0003993610223642641,0.0011980830670927922,-0.00039936102236415305
2024-12-30,CLIR,BC:UNKNOWN,UNKNOWN,BC,contextual,-0.27152317880794696,-0.2781456953642384,-0.1920529801324503
2024-02-26,CLIX,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.04372599535317456,0.043694384295626776,0.05630456200245515
2024-03-08,CLIX,SOW:MARKDOWN,MARKDOWN,SOW,contextual,0.014522826814091117,0.01969025710931893,0.04603986014868666
2024-12-27,CLLS,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.5106382978723405,0.1914893617021276,0.07801418439716312
2025-06-20,CLLS,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual,-0.013605442176870763,0.08843537414965996,0.24489795918367352
2025-09-29,CLLS,BC:ACCUMULATION,ACCUMULATION,BC,contextual,0.24295774647887325,0.5563380281690142,0.278169014084507
2025-12-12,CLLS,SOS:NONE,NONE,SOS,contextual,-0.06623931623931612,,
2025-12-12,CLLS,SOS:NONE,NONE,SOS,contextual,-0.06623931623931612,,
2024-11-19,CLMB,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual,0.019298376841947906,0.02288877253347299,-0.0807091031490762
2025-07-31,CLMB,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.03813559322033899,0.04754237288135599,0.053135593220339006
2024-08-22,CLMT,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.1250000000000001,-0.14001937984496127,-0.12790697674418605
2025-09-16,CLMT,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.0389408099688473,-0.05244029075804779,-0.03322949117341645
2024-02-28,CLNE,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.08219178082191769,-0.11643835616438347,-0.09931506849315075
2024-03-26,CLNE,SOS:MARKUP,MARKUP,SOS,contextual,0.00809716599190291,0.004048582995951344,-0.07287449392712553
2025-05-12,CLNE,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,0.046875,-0.04687499999999989,0.005208333333333259
2024-03-08,CLNN,SOW:UNKNOWN,UNKNOWN,SOW,contextual,-0.19999999999999996,-0.11199999999999999,-0.20199999999999996
2025-05-30,CLNN,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual,0.33228840125391845,0.2852664576802506,0.22570532915360508
2025-10-31,CLNN,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.21719999999999995,-0.3184,-0.23519999999999996
2025-02-24,CLOB,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.0029420417769931984,-0.0026478375992938785,-0.007659115426105756
2025-11-03,CLOB,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.0009173050481240397,-0.0021587114515811967,-0.00412492634060091
2025-11-03,CLOB,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.0009173050481240397,-0.0021587114515811967,-0.00412492634060091
2025-10-13,CLOD,BC:UNKNOWN,UNKNOWN,BC,contextual,-0.008158165515213756,0.026323228439941726,-0.005288956229717701
2025-01-28,CLOU,BC:UNKNOWN,UNKNOWN,BC,contextual,-0.02012148823082771,-0.02733485193621865,-0.092255125284738
2024-03-13,CLOV,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.09456440804169786,-0.01588483494663684,-0.11640605609332344
2024-08-14,CLOV,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,0.3944223107569722,0.23505976095617553,0.10358565737051806
2024-10-03,CLOV,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual,-0.012499999999999956,0.04499999999999993,0.030000000000000027
2025-10-24,CLOV,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.0759162303664922,-0.3010471204188482,-0.40314136125654454
2024-04-10,CLOX,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.0031583103039873883,0.007500986971969992,0.005921831819976298
2025-01-10,CLOZ,SOS:UNKNOWN,UNKNOWN,SOS,contextual,0.002960769800148144,0.005181347150259086,0.004441154700222105
2025-04-02,CLOZ,SOW:MARKUP,MARKUP,SOW,contextual,-0.01628787878787874,-0.025000000000000022,0.0037878787878788955
2025-09-05,CLOZ,BC:MARKDOWN,MARKDOWN,BC,contextual,0.0026148673888681806,0.0037355248412402897,-0.002054538662682126
2024-02-27,CLPR,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.043121149897330624,0.006160164271047375,-0.0841889117043122
2024-03-14,CLPR,SOS:MARKUP,MARKUP,SOS,contextual,-0.02114164904862592,0.02114164904862581,-0.08033826638477815
2024-06-28,CLPR,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual,-0.005540166204986208,0.09695290858725758,0.09972299168975085
2024-07-10,CLPR,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,0.15625,0.10795454545454541,0.22159090909090895
2025-06-02,CLPR,BC:MARKDOWN,MARKDOWN,BC,contextual,-0.07380952380952377,-0.07857142857142863,-0.0976190476190476
2024-07-09,CLPS,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,-0.053108511126405133,0.10116999311768748,-0.11917871071346642
2024-08-12,CLPS,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,0.040713747172656634,0.39482281980397116,0.4702186479014827
2025-10-16,CLPS,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.42901234567901236,-0.4580864197530864,-0.47209876543209883
2025-09-24,CLPT,BC:UNKNOWN,UNKNOWN,BC,contextual,0.08454356846473021,0.5352697095435683,0.25985477178423233
2025-10-02,CLPT,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,0.1560878243512973,0.009181636726546927,-0.05469061876247505
2024-03-04,CLRB,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.11084905660377364,-0.20990566037735847,-0.05896226415094341
2024-07-22,CLRB,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.2913907284768211,-0.3443708609271523,-0.32119205298013254
2025-07-01,CLRO,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual,0.1364503816793894,-0.16316793893129777,-0.5104961832061069
2025-12-11,CLRO,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.14917302798982202,,
2025-12-11,CLRO,BC:NONE,NONE,BC,contextual,-0.14917302798982202,,
2025-07-29,CLS,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.027178217821782202,0.05668316831683162,-0.016732673267326748
2025-09-05,CLS,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.003749793967364412,0.04223669029174215,-0.03712708092961936
2024-03-13,CLSE,BC:UNKNOWN,UNKNOWN,BC,contextual,0.008403361344537785,0.010874938210578389,0.01977261492832416
2024-05-31,CLSE,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,0.007173601147776099,0.024868483978957467,0.030607364897178302
2024-02-26,CLSK,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.19066339066339077,-0.16904176904176904,0.14987714987714962
2024-03-11,CLSK,SOS:MARKUP,MARKUP,SOS,contextual,0.0325251330573626,0.3837965700768775,-0.09343583678296863
2025-09-18,CLSK,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,0.01634472511144125,0.12481426448736999,0.48514115898959864
2025-10-14,CLSM,BC:UNKNOWN,UNKNOWN,BC,contextual,0.010675296655879185,0.02585113268608419,0.014843581445523002
2024-12-20,CLST,BC:UNKNOWN,UNKNOWN,BC,contextual,-0.015062761506276168,-0.0334728033472802,-0.012552301255229992
2024-02-27,CLVT,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.050135501355013545,-0.04336043360433606,-0.005420054200542035
2024-05-08,CLVT,SOS:MARKUP,MARKUP,SOS,contextual,0.037337662337662225,-0.019480519480519543,-0.06493506493506496
2025-06-26,CLVT,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.002272727272727426,-0.020454545454545614,0.02954545454545454
2024-02-27,CLW,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.037558685446009266,-0.004941932295527418,0.0578206078576724
2024-04-30,CLW,SOS:MARKUP,MARKUP,SOS,contextual,0.05528419182948485,0.1061278863232682,0.1636323268206039
2024-12-20,CLW,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.030072703238598786,-0.05518836748182421,0.020489094514209993
2024-05-03,CLWT,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,0.01724137931034475,0.02298850574712641,-0.028793103448275903
2025-01-21,CLWT,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,0.04280155642023353,0.011673151750972943,-0.09727626459143968
2025-02-27,CLWT,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,0.13709677419354827,0.12096774193548376,-0.008145161290322611
2025-10-08,CLWT,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.15693333333333337,-0.18000000000000005,-0.20333333333333325
2024-03-14,CLX,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.026374785704866177,0.009560859818014134,-0.06382698140577614
2024-08-02,CLX,BC:MARKUP,MARKUP,BC,contextual,-0.007356513290304734,0.009091540009716237,0.09868831980012494
2025-11-20,CLX,SPRING:NONE,NONE,SPRING,contextual,0.07864494853602477,0.04826621365044481,-0.017587688617967334
2025-11-20,CLX,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual,0.07864494853602477,0.04826621365044481,-0.017587688617967334
2025-12-12,CLYM,BC:UNKNOWN,UNKNOWN,BC,contextual,0.42666666666666675,,
2025-12-12,CLYM,BC:NONE,NONE,BC,contextual,0.42666666666666675,,
2024-02-29,CM,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.04480135249366013,0.03994082840236679,0.07185122569737956
2024-03-14,CM,SOW:MARKDOWN,MARKDOWN,SOW,contextual,0.029059134322292124,0.030684820158504378,-0.023978866084129247
2024-08-29,CM,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,0.031472787341332076,0.06850982437836906,0.0643366371065901
2025-12-04,CM,BC:NONE,NONE,BC,contextual,0.022963126517995036,0.019319938176197926,
2025-12-04,CM,BC:NONE,NONE,BC,contextual,0.022963126517995036,0.019319938176197926,
2024-11-21,CMA,SOS:UNKNOWN,UNKNOWN,SOS,contextual,0.04862119013062394,0.006966618287372883,-0.11233671988388982
2025-07-18,CMA,BC:ACCUMULATION,ACCUMULATION,BC,contextual,0.04087568891610527,0.019748928352725237,0.039344764237599694
2024-03-21,CMBM,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.05274725274725278,-0.07692307692307687,-0.2813186813186813
2024-06-21,CMBM,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,-0.044520547945205435,-0.28767123287671226,-0.273972602739726
2025-09-22,CMBM,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.09475247524752473,-0.10108910891089107,-0.3342574257425742
2024-01-31,CMBS,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,-0.005104210974053669,-0.008719693747341606,-0.004768183751595156
2024-03-26,CMBS,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,0.0,-0.00621517359622803,-0.011787398199742727
2024-10-09,CMBT,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.01091570648878104,-0.05154639175257725,-0.1922377198302
2025-04-07,CMBT,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual,0.0875912408759123,0.079075425790754,0.13990267639902654
2025-11-28,CMBT,BC:NONE,NONE,BC,contextual,-0.011882998171846348,-0.11608775137111516,
2025-11-28,CMBT,BC:NONE,NONE,BC,contextual,-0.011882998171846348,-0.11608775137111516,
2024-01-29,CMC,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,-0.038829380260137714,0.03634276970160677,0.04380260137719971
2024-02-05,CMC,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual,0.0782089552238805,0.09114427860696517,0.05611940298507467
2024-11-06,CMC,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.03470784906861968,-0.049195987900016,-0.017513134851138368
2024-12-18,CMC,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual,-0.003317720530835344,-0.04586260733801717,0.00858704137392663
2024-02-26,CMCI,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.008655112666048792,0.022009664806558416,0.04459689114004006
2024-08-01,CMCI,SOW:MARKDOWN,MARKDOWN,SOW,contextual,-0.008943589743589775,-0.0010174358974358588,0.012307692307692353
2025-03-03,CMCI,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,0.005129921720298247,0.025355202716599967,0.029956807027024857
2025-08-28,CMCI,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.006346128073536295,0.008482526468478246,0.015380491765800253
