date,symbol,event,score,detector,fwd_5,fwd_10,fwd_20
2024-04-04,CHT,SOW,1.693652347560979,baseline,0.0002564102564102111,-0.021538461538461617,-0.03230769230769226
2024-09-27,CHT,UT,-0.27832588561171356,baseline,-0.03455132985334308,-0.06487695749440714,-0.06065125528212767
2025-04-03,CHT,SOS,3.8460509592513974,baseline,-0.022177419354838745,0.007056451612903247,0.06048387096774199
2025-04-09,CHT,BC,2.9462014021185325,baseline,0.018390804597701038,0.0045977011494253706,0.07330779054916992
2025-04-09,CHT,SPRING,2.9462014021185325,baseline,0.018390804597701038,0.0045977011494253706,0.07330779054916992
2025-04-10,CHT,AR_TOP,0.7185090758237243,baseline,0.02989690721649496,0.006443298969072142,0.10567010309278357
2025-11-06,CHT,SC,3.0746005241374097,baseline,0.012413463833850447,0.0,-0.001432322750059778
2025-11-10,CHT,AR,0.8292364852001276,baseline,-0.007060484819957691,-0.021416803953871577,-0.025653094845846214
2025-10-31,CHTR,SC,2.9019800449619737,baseline,-0.05978446801231607,-0.13145740677386253,-0.15780020526855976
2025-04-07,CHW,SC,2.0254788125268584,baseline,0.07871198568872995,0.08228980322003587,0.17889087656529523
2025-04-08,CHW,AR,2.144916710411726,baseline,0.07801418439716312,0.0957446808510638,0.15957446808510656
2025-09-10,CHW,BC,2.633161404928096,baseline,0.013513513513513375,0.021621621621621623,0.04999999999999982
2025-09-24,CHW,AR_TOP,1.9944336058552037,baseline,0.002645502645502784,0.02777777777777768,-0.01058201058201047
2025-10-10,CHW,UT,4.549733698350316,baseline,-0.003931847968545288,-0.00917431192660556,-0.024901703800786268
2024-06-27,CHWY,UT,5.614424070612493,baseline,-0.14010327022375213,-0.08674698795180724,-0.13803786574870913
2024-11-22,CHWY,SOS,2.7309314716334203,baseline,-0.03611349957007737,-0.11464603038119803,0.0005732301519059124
2024-12-04,CHWY,BC,2.495252519044259,baseline,-0.02778607708395575,-0.048102778607708396,0.07439498057962357
2024-12-05,CHWY,AR_TOP,1.3626702336826995,baseline,0.025748310267138752,0.04538139684583187,0.19311232700354042
2024-04-01,CHY,SOS,3.874464154002589,baseline,-0.00690250215703192,-0.06298533218291635,-0.021570319240724722
2024-04-10,CHY,UT,0.6994498950874475,baseline,-0.03333333333333344,-0.0008771929824561431,-0.021929824561403466
2025-04-07,CHY,SC,2.191276402777004,baseline,0.06318082788671031,0.07298474945533773,0.10893246187363825
2025-04-08,CHY,AR,2.6733179659814437,baseline,0.0478723404255319,0.06595744680851046,0.08829787234042552
2025-07-18,CHY,BC,5.733832156559429,baseline,0.0,-0.01903898458748854,-0.017225747960108784
2025-08-01,CHY,AR_TOP,2.0950949220935677,baseline,0.007393715341959428,0.001848428835489857,0.012939001848428777
2025-09-23,CHYM,UT,0.9452085972402969,baseline,-0.15465213746856654,-0.12824811399832348,-0.22841575859178542
2025-11-07,CHYM,BC,4.108873131846015,baseline,-0.07079646017699126,-0.09242871189773838,0.17600786627335308
2025-12-02,CHYM,AR_TOP,0.6068315455865433,baseline,0.10963910461397885,0.15440840566468705,
2025-12-10,CHYM,SOS,2.6463049239556318,baseline,-0.06792452830188678,0.004905660377358512,
2024-04-15,CI,SOS,1.9117552196672527,baseline,0.012267125250788213,0.02161077672685585,0.0006878761822872725
2024-10-24,CI,UT,-0.8078552164948327,baseline,-0.010778029160382174,0.003927853192559061,0.03717320261437895
2025-10-03,CI,BC,2.7687624059020055,baseline,-0.0330225080385852,-0.03771704180064317,-0.21411575562700969
2025-10-06,CI,AR_TOP,1.3348836025764121,baseline,-0.025017327304531434,0.012706689989768538,-0.14644047658338555
2025-11-03,CI,SC,2.4045643028189065,baseline,-0.0017786714097903777,0.049145464387905013,0.059856159616425764
2024-01-30,CIA,SPRING,,baseline,-0.02768166089965396,-0.01038062283737029,-0.04844290657439454
2024-02-09,CIA,SPRING,,baseline,-0.03125,-0.03125,-0.1875
2024-03-01,CIA,SOW,1.6997539813735958,baseline,-0.14652014652014644,-0.20146520146520142,-0.2271062271062272
2025-04-07,CIA,SC,3.9720190779490174,baseline,0.0852713178294573,0.1472868217054264,0.054263565891472965
2025-04-09,CIA,AR,2.89795483964192,baseline,-0.004608294930875445,-0.018433179723502335,-0.07603686635944706
2025-09-19,CIA,BC,4.6704902166990045,baseline,-0.028862478777589073,-0.11714770797962637,-0.018675721561969394
2025-09-29,CIA,AR_TOP,1.342190726004773,baseline,0.009380863039399667,0.0412757973733584,0.028142589118199002
2025-11-05,CIA,SOS,2.0700091374196568,baseline,-0.06105610561056096,-0.05610561056105612,-0.1188118811881188
2025-11-06,CIA,UT,1.8970577881245687,baseline,-0.01043478260869557,-0.05739130434782613,-0.12173913043478268
2025-06-24,CIB,BC,2.544582426245047,baseline,0.016677785190126748,-0.00022237046920159376,0.0
2025-07-07,CIB,AR_TOP,0.8781493102329284,baseline,-0.0033385265969285705,0.018695748942799906,-0.006231916314266672
2025-10-02,CIB,SOS,1.7783382741836442,baseline,0.06035825545171347,0.09637850467289732,0.12675233644859807
2024-02-21,CIBR,SPRING,,baseline,0.04693539480949749,0.05043254187373458,0.04233388551444883
2024-04-15,CIBR,SOW,3.3685023886757457,baseline,-0.004857997010463522,0.02746636771300448,0.022795216741405167
2025-04-07,CIBR,SC,2.6472051841138966,baseline,0.08733321781320402,0.06238086986657421,0.17969156125454866
2025-04-09,CIBR,AR,4.224271204837477,baseline,-0.01705891644290014,0.02195545727373238,0.08213552361396315
2025-06-23,CIBR,BC,2.223113963425513,baseline,0.028019586507072924,0.029379760609358208,0.007889009793253576
2025-07-01,CIBR,AR_TOP,2.427848655494476,baseline,0.025530771298038157,-0.014512227895726926,-0.009540446116635404
2025-09-23,CIBR,UT,0.27764279408886766,baseline,-0.001838476690741997,0.0011818778726195855,0.011950098489822647
2025-10-07,CIBR,SOS,2.8844135786773353,baseline,-0.004721930745015701,0.010755508919202628,-0.010755508919202406
2025-12-11,CIEN,BC,2.544392025515322,baseline,-0.13062672773032968,,
2025-12-12,CIEN,AR_TOP,2.3903778163617164,baseline,0.05447720197765982,,
2025-09-09,CIFR,BC,2.5672766133373024,baseline,0.24837310195227746,0.5347071583514098,0.7082429501084597
2025-09-11,CIFR,AR_TOP,0.511418897372481,baseline,0.1885656970912737,0.16950852557673013,0.8044132397191572
2025-09-17,CIFR,SOS,2.030601242225805,baseline,0.14216478190630055,0.017770597738287375,0.698707592891761
2024-03-13,CIG,SOS,2.5142862129932233,baseline,0.021739130434782705,0.09130434782608687,0.10434782608695659
2024-05-22,CIG,UT,0.5981539612689662,baseline,-0.2578125,-0.2421875,-0.25390625
2025-03-05,CIG,BC,2.462060414227289,baseline,-0.00520833333333337,0.03125,-0.10416666666666663
2025-03-14,CIG,AR_TOP,1.1158167392501817,baseline,-0.036649214659685736,-0.05235602094240832,-0.10994764397905754
2025-05-23,CIG,SC,2.2108794950896553,baseline,-0.016042780748663166,-0.016042780748663166,0.016042780748662944
2024-05-21,CIG.C,SOS,1.5422040820730367,baseline,-0.30138643067846604,-0.33628318584070804,-0.3392330383480826
2024-05-22,CIG.C,UT,2.8001345632024877,baseline,-0.27575757575757565,-0.29999999999999993,-0.31060606060606055
2024-12-03,CIG.C,SC,3.443933098136004,baseline,0.04237288135593231,0.009025423728813653,-0.025423728813559365
2024-12-09,CIG.C,AR,0.6649841366118538,baseline,-0.03269387755102049,-0.05073469387755114,-0.04122448979591831
2025-05-29,CIG.C,BC,4.480445764462618,baseline,-0.16430340557275536,-0.21052631578947378,-0.14609907120743026
2025-05-30,CIG.C,AR_TOP,2.0790402880736942,baseline,-0.11221122112211213,-0.10300330033003291,-0.08910891089108908
2024-05-02,CIGI,SPRING,1.0543951669483813,baseline,0.0767613038906414,0.11452060032501676,0.07217283242519823
2025-04-09,CIGI,SC,2.6992949245817504,baseline,-0.015539543363139119,0.011632954249500838,0.06927684694851988
2025-04-11,CIGI,AR,3.2372172834994855,baseline,-0.003137606454504671,0.050649932765576056,0.1572389063200359
2025-10-23,CIGI,BC,4.738756855097487,baseline,-0.056884635832004204,-0.11040226829700517,-0.1938685096579833
2025-10-24,CIGI,AR_TOP,1.6760092246011096,baseline,-0.03926528154170439,-0.08753387533875356,-0.15435109906654632
2025-06-30,CIGL,UT,6.089924189121979,baseline,0.5418082936777702,-0.742352141400408,-0.840924541128484
2025-07-02,CIGL,BC,2.696643390743796,baseline,-0.6963519313304721,-0.8068669527896996,-0.884656652360515
2025-07-08,CIGL,AR_TOP,0.5897779201822281,baseline,-0.8328924162257496,-0.8531746031746031,-0.9078483245149912
2025-07-09,CIGL,SOS,3.1014057402540747,baseline,-0.8662171753016323,-0.8750887154009936,-0.9187366926898509
2025-06-17,CIIT,SOS,1.5800818973208002,baseline,-0.11111111111111105,-0.7115384615384615,-0.47435897435897434
2025-06-27,CIIT,UT,-0.7423965576529609,baseline,-0.639840848806366,-0.3899204244031831,-0.46848806366047746
2025-10-17,CIIT,BC,5.615165725278036,baseline,0.12342883025704898,-0.32374589514211305,-0.3754954138829125
2025-10-20,CIIT,AR_TOP,1.512631502986343,baseline,0.4925373134328357,-0.0746268656716419,-0.1852238805970149
2024-09-11,CIL,BC,4.51183128084482,baseline,0.013232945471138402,0.025096965548710992,0.02201232032854228
2024-09-25,CIL,AR_TOP,0.6366990546139703,baseline,0.003423102604050765,-0.0030091253060315903,-0.022701980859114235
2024-09-30,CIL,SOS,3.3671755138035153,baseline,-0.011443661971830887,-0.009683098591549255,-0.025547975352112617
2024-09-30,CIL,UT,3.3671755138035153,baseline,-0.011443661971830887,-0.009683098591549255,-0.025547975352112617
2025-04-09,CIL,SC,2.386881681191911,baseline,0.035893918609968045,0.06847279378143578,0.08962048468221284
2025-04-11,CIL,AR,0.6789970898798882,baseline,0.026556635767578607,0.06714899389554607,0.08003617454216605
2024-05-01,CIM,SOW,1.792278264742382,baseline,-0.0023529411764705577,0.06823529411764717,1.7717647058823527
2025-11-07,CIM,SC,2.3941415265450257,baseline,-0.013934426229508245,0.0,0.051639344262295106
2025-11-25,CIM,AR,1.3397342140781376,baseline,0.02694136291600646,0.018225039619651273,0.022187004754358197
2024-02-01,CING,UT,,baseline,-0.6279761904761905,-0.6547619047619048,-0.6011904761904762
2024-04-15,CING,SOW,1.5163170270798338,baseline,0.13589743589743586,0.12064102564102552,0.013974358974359058
2024-08-15,CING,SOS,5.270077470201582,baseline,1.3625000000000003,0.33958333333333335,0.12500000000000022
2024-10-08,CING,UT,-0.47335936515478316,baseline,-0.011111111111111072,0.15333333333333332,-0.18888888888888888
2024-11-07,CING,SPRING,5.590964999059226,baseline,0.2267441860465116,0.3517441860465118,0.2441860465116279
2025-05-14,CING,SC,4.950429056963015,baseline,-0.21647058823529408,-0.06117647058823528,0.03529411764705892
2025-06-09,CING,AR,0.7648171814928322,baseline,-0.0066079295154185536,-0.10132158590308371,-0.0022026431718060735
2025-10-14,CING,BC,4.500989383079916,baseline,-0.07228915662650603,-0.12289156626506026,-0.11566265060240977
2025-10-15,CING,AR_TOP,1.9411508765944847,baseline,-0.08750000000000002,-0.10999999999999999,-0.050000000000000044
2024-03-06,CINT,SOW,3.4447661161810412,baseline,-0.13258426966292136,-0.03370786516853941,0.011235955056179803
2024-08-16,CINT,SOS,5.413839214138975,baseline,-0.01939058171745145,-0.0761772853185595,-0.11772853185595566
2024-08-20,CINT,UT,-0.5564838960940375,baseline,-0.026243093922652005,-0.06077348066298349,-0.08701657458563539
2025-04-29,CINT,SC,2.072231137842844,baseline,0.03275862068965529,0.07068965517241388,0.05862068965517242
2025-05-06,CINT,AR,0.8514763375443232,baseline,0.03672787979966596,0.07178631051752915,0.0
2025-05-14,CINT,BC,4.861417814516011,baseline,-0.05563909774436093,-0.08721804511278197,-0.11428571428571443
2025-05-14,CINT,SPRING,4.861417814516011,baseline,-0.05563909774436093,-0.08721804511278197,-0.11428571428571443
2025-05-15,CINT,AR_TOP,2.0613526840496013,baseline,-0.010869565217391353,-0.06832298136645965,-0.10403726708074545
2024-02-26,CIO,SOW,1.6455475074236652,baseline,0.07090464547677255,0.097799511002445,0.2616136919315404
2025-04-04,CIO,SC,3.8033935830612124,baseline,-0.1359999999999999,-0.014000000000000012,-0.02400000000000002
2025-04-14,CIO,AR,0.7754760722916619,baseline,0.10643015521064303,0.14190687361419085,0.08869179600886934
2025-12-05,CIO,BC,3.6964098955117177,baseline,0.0014409221902016434,0.0014409221902016434,
2024-02-27,CION,SOW,3.4370070882797816,baseline,0.001846722068328699,0.01846722068328699,-0.008310249307479256
2024-03-04,CION,SPRING,1.5905383482721909,baseline,0.02314814814814814,-0.0037037037037037646,0.02499999999999991
2024-08-05,CION,SC,4.103562205480327,baseline,0.018949181739879473,0.056847545219638196,0.02067183462532296
2024-08-07,CION,AR,1.2336448496864107,baseline,0.03875968992248069,0.049956933677864024,0.015503875968992276
2025-02-28,CION,BC,3.2006520699817145,baseline,0.0007974481658692412,-0.09330143540669855,-0.16666666666666663
2025-03-05,CION,AR_TOP,0.8545040459551146,baseline,-0.013114754098360715,-0.1057377049180327,-0.1418032786885245
2025-04-04,CION,SOW,2.46855892689177,baseline,-0.069620253164557,-0.020042194092827148,0.03270042194092815
2024-12-09,CISO,SOS,4.616330168037014,baseline,-0.17766497461928932,-0.09644670050761417,-0.3857868020304569
