symbol,date,event,score,detector
CLBT,2024-12-20,SOS,1.710030100301809,baseline
CLBT,2025-05-14,SC,5.833062154741172,baseline
CLBT,2025-05-23,AR,0.5613509890977748,baseline
CLBT,2025-11-13,BC,4.328467128417637,baseline
CLBT,2025-11-14,AR_TOP,1.3950239896544645,baseline
CLCO,2024-04-12,SOS,2.983023832924452,baseline
CLCO,2024-08-05,SC,2.963289314425744,baseline
CLCO,2024-08-08,AR,2.8157873015370445,baseline
CLCO,2024-08-28,SOW,5.428947518799823,baseline
CLCO,2024-11-22,UT,1.204611076898063,baseline
CLCO,2025-08-28,BC,3.2753046939558614,baseline
CLCO,2025-08-29,AR_TOP,1.593117926155817,baseline
CLDI,2024-04-09,SOW,1.8746573384905523,baseline
CLDI,2024-07-15,SOS,5.924479593458241,baseline
CLDI,2024-07-18,UT,1.44015192078882,baseline
CLDI,2024-10-16,SPRING,3.533184671517389,baseline
CLDI,2025-11-06,BC,5.569417752524509,baseline
CLDI,2025-11-07,AR_TOP,4.752143276254326,baseline
CLDI,2025-11-07,SC,4.726650369902674,baseline
CLDI,2025-11-11,AR,1.5437225926229368,baseline
CLDT,2024-02-27,SOS,1.919466356298497,baseline
CLDT,2024-03-04,SOS,1.7277857742017062,baseline
CLDT,2025-04-07,SC,2.178300505562576,baseline
CLDT,2025-04-09,AR,4.376403103970863,baseline
CLDT,2025-04-17,UT,-0.07735393660845309,baseline
CLDT,2025-11-05,BC,2.2834370092638347,baseline
CLDT,2025-11-13,AR_TOP,1.2279817704602296,baseline
CLDX,2024-02-26,SOS,5.525346912795419,baseline
CLDX,2024-03-01,SOS,1.9649244998837496,baseline
CLDX,2024-10-30,UT,-0.3223917343309559,baseline
CLDX,2025-08-12,BC,2.0910924866358616,baseline
CLDX,2025-08-20,AR_TOP,1.813890766238302,baseline
CLF,2024-03-13,SOS,1.7437219236269608,baseline
CLF,2024-04-30,UT,1.8631751208886564,baseline
CLF,2024-09-11,SC,2.106755540976183,baseline
CLF,2024-09-13,AR,0.5689772045408066,baseline
CLF,2025-02-07,SOW,2.342963798878696,baseline
CLF,2025-02-25,SPRING,2.434459865513667,baseline
CLF,2025-10-20,BC,2.9920867460610054,baseline
CLF,2025-10-21,AR_TOP,4.20574537386612,baseline
CLFD,2025-05-12,BC,2.38399256770233,baseline
CLFD,2025-11-25,SC,5.66644167887766,baseline
CLFD,2025-11-26,AR,0.9855936944191438,baseline
CLGN,2024-03-04,UT,0.35235603901229823,baseline
CLGN,2024-04-26,SOS,1.6597940754771499,baseline
CLGN,2024-05-29,SC,2.7375063054669253,baseline
CLGN,2025-05-29,BC,5.010117189354105,baseline
CLGN,2025-05-30,AR_TOP,1.640105334106263,baseline
CLH,2024-04-24,SOW,2.1078730425798855,baseline
CLH,2024-05-02,SPRING,1.413539423996989,baseline
CLH,2024-08-23,UT,-0.7187171120704579,baseline
CLH,2024-10-15,SOS,1.7131297185544274,baseline
CLH,2025-02-19,SC,4.957895951884997,baseline
CLH,2025-02-21,AR,1.2048518316313335,baseline
CLH,2025-07-30,BC,4.731820837698645,baseline
CLH,2025-08-08,AR_TOP,1.242819197848712,baseline
CLIK,2025-04-07,BC,2.0618749522669626,baseline
CLIK,2025-04-16,AR_TOP,4.870383377288228,baseline
CLIK,2025-10-10,SOS,6.191785236712005,baseline
CLIP,2024-04-05,SOW,2.2170739576957286,baseline
CLIP,2025-01-16,SC,4.205275061168033,baseline
CLIP,2025-02-05,AR,2.8655693010723686,baseline
CLIR,2024-12-30,BC,3.417592301652817,baseline
CLIR,2024-12-31,AR_TOP,3.704421985118607,baseline
CLIR,2025-09-16,SC,5.567036045988677,baseline
CLIR,2025-09-17,AR,1.0017998489402424,baseline
CLIX,2024-02-26,SOW,2.8617279581965795,baseline
CLIX,2024-03-08,SOW,4.619656181896517,baseline
CLIX,2025-04-07,SC,2.6117523178403137,baseline
CLIX,2025-04-09,AR,3.1130834278468535,baseline
CLLS,2024-12-27,SOW,2.30137991145858,baseline
CLLS,2024-12-30,SC,5.618203698719509,baseline
CLLS,2025-01-06,AR,4.4279579713764035,baseline
CLLS,2025-06-20,SPRING,0.9745885907386543,baseline
CLLS,2025-09-29,BC,3.028131284146919,baseline
CLLS,2025-10-09,AR_TOP,1.9392545074694072,baseline
CLLS,2025-10-16,UT,5.507414215274525,baseline
CLLS,2025-12-12,SOS,2.1663920733630078,baseline
CLMB,2024-05-02,SC,5.651788052518271,baseline
CLMB,2024-05-24,AR,2.639410884762762,baseline
CLMB,2024-11-19,SOS,1.7789204908020877,baseline
CLMB,2024-12-18,UT,2.885964021920724,baseline
CLMB,2025-07-31,BC,2.0961401420482564,baseline
CLMB,2025-08-01,AR_TOP,1.5952535443541591,baseline
CLMT,2024-08-22,SOS,4.026427482373022,baseline
CLMT,2024-08-27,UT,-0.10271283350355509,baseline
CLMT,2025-04-09,SC,3.418246203100422,baseline
CLMT,2025-09-16,BC,2.439882278980033,baseline
CLMT,2025-09-17,AR_TOP,1.5312546238877063,baseline
CLNE,2024-02-28,SOS,2.5246874884099304,baseline
CLNE,2024-03-26,SOS,1.8387923136390962,baseline
CLNE,2025-02-21,UT,0.1556465798044538,baseline
CLNE,2025-05-12,BC,4.044209192479039,baseline
CLNE,2025-06-04,AR_TOP,0.610473185887385,baseline
CLNN,2024-03-08,SOW,2.5525010910255146,baseline
CLNN,2024-12-10,SC,4.934392016432288,baseline
CLNN,2025-01-07,AR,1.4084384901418578,baseline
CLNN,2025-05-30,SPRING,1.6601054815375236,baseline
CLNN,2025-10-31,BC,2.6173658821510495,baseline
CLNN,2025-11-03,AR_TOP,2.410246924490629,baseline
CLOA,2025-04-09,SC,4.013433630046695,baseline
CLOA,2025-04-23,AR,0.7684886233401941,baseline
CLOB,2025-02-24,SOS,2.205902686411545,baseline
CLOB,2025-04-07,SC,2.4190541786836266,baseline
CLOB,2025-04-08,AR,1.76238662094943,baseline
CLOB,2025-11-03,BC,2.0397156195050816,baseline
CLOB,2025-11-04,AR_TOP,0.5262697808613005,baseline
CLOD,2025-10-13,BC,4.964097266676717,baseline
CLOI,2025-04-07,SC,3.774605196340125,baseline
CLOI,2025-04-09,AR,2.0981903688308763,baseline
CLOU,2025-01-28,BC,2.9760302042841675,baseline
CLOU,2025-01-31,AR_TOP,0.579033623591421,baseline
CLOV,2024-03-13,SOW,2.6387692549392314,baseline
CLOV,2024-08-14,SPRING,4.168283482000849,baseline
CLOV,2024-10-03,SOS,1.5522546412915619,baseline
CLOV,2024-10-07,UT,0.910603997823169,baseline
CLOV,2025-04-07,SC,2.7200608464015548,baseline
CLOV,2025-04-09,AR,1.5397767885653897,baseline
CLOV,2025-10-24,BC,2.734921931388418,baseline
CLOV,2025-11-05,AR_TOP,2.0895575650350446,baseline
CLOX,2024-04-10,SOW,2.734978301285242,baseline
CLOX,2025-10-02,SC,3.196870885482341,baseline
CLOX,2025-10-03,AR,0.5619736916061289,baseline
CLOZ,2025-01-10,SOS,1.9297571416608807,baseline
CLOZ,2025-04-02,SOW,2.0155499631465594,baseline
CLOZ,2025-09-05,BC,3.1035328882000335,baseline
CLOZ,2025-09-25,AR_TOP,3.0882227109621985,baseline
CLOZ,2025-10-15,SC,3.204253105113838,baseline
CLOZ,2025-10-21,AR,0.6579559503840268,baseline
CLPR,2024-02-27,SOS,1.522137084472184,baseline
CLPR,2024-03-14,SOS,2.410328495315106,baseline
CLPR,2024-04-11,UT,-0.35807451686890546,baseline
CLPR,2024-04-16,SC,4.785917824072637,baseline
CLPR,2024-04-19,AR,2.1978484244530385,baseline
CLPR,2024-06-28,SPRING,2.162966644517584,baseline
CLPR,2024-07-10,SOW,1.922874343821371,baseline
CLPR,2025-06-02,BC,5.061177281909561,baseline
CLPR,2025-06-03,AR_TOP,1.1596707772705515,baseline
CLPS,2024-07-09,SPRING,1.3120448345986149,baseline
CLPS,2024-08-12,SOW,1.5862666648910122,baseline
CLPS,2024-11-06,SC,3.3020731733733126,baseline
CLPS,2024-11-13,AR,0.8775481375922812,baseline
CLPS,2025-10-16,BC,6.236161625133736,baseline
CLPS,2025-10-20,AR_TOP,2.103720765228317,baseline
CLPT,2025-09-24,BC,6.224803492111875,baseline
CLPT,2025-10-01,AR_TOP,1.1498120327788686,baseline
CLPT,2025-10-02,SOS,3.7392287829554895,baseline
CLPT,2025-10-30,UT,-0.35241885855825866,baseline
CLRB,2024-03-04,SOS,1.5738125450559002,baseline
CLRB,2024-04-17,UT,-0.3815525292564511,baseline
CLRB,2024-07-22,BC,4.841934203207518,baseline
CLRB,2024-07-23,AR_TOP,1.5899972738311237,baseline
CLRO,2024-06-13,SC,4.587326517253246,baseline
CLRO,2025-06-11,UT,4.046637378391386,baseline
CLRO,2025-07-01,SOS,5.08309325670328,baseline
CLRO,2025-12-11,BC,4.853577691129223,baseline
CLS,2025-04-09,SC,2.3949014347847157,baseline
CLS,2025-07-29,BC,5.635685069994739,baseline
CLS,2025-07-31,AR_TOP,1.1564882551052982,baseline
CLS,2025-08-13,UT,2.2521871211719344,baseline
CLS,2025-09-05,SOS,2.775674743611501,baseline
CLSE,2024-03-13,BC,2.6359656997567726,baseline
CLSE,2024-04-04,AR_TOP,2.3902108725138,baseline
CLSE,2024-05-28,UT,1.0632374463020515,baseline
CLSE,2024-05-31,SOS,1.599846782466076,baseline
CLSK,2024-02-26,SOS,3.3374744964375544,baseline
CLSK,2024-03-11,SOS,2.2359619869290186,baseline
CLSK,2024-04-08,UT,-0.29595538488268947,baseline
CLSK,2025-09-18,BC,5.097733821998987,baseline
CLSK,2025-09-25,AR_TOP,1.3951934856921966,baseline
CLSM,2025-10-14,BC,3.331619457067204,baseline
CLSM,2025-10-16,AR_TOP,1.7428939246661301,baseline
CLST,2024-12-20,BC,4.60369425238494,baseline
CLVT,2024-02-27,SOS,5.843377923415855,baseline
CLVT,2024-05-08,SOS,5.516374502430655,baseline
CLVT,2024-11-14,UT,0.9304052764752028,baseline
CLVT,2025-04-09,SC,2.5485794371438963,baseline
CLVT,2025-04-29,AR,3.1991234170600524,baseline
CLVT,2025-06-26,BC,2.039274412243365,baseline
CLVT,2025-06-27,AR_TOP,1.087647053417111,baseline
CLW,2024-02-27,SOS,2.211055400038336,baseline
CLW,2024-04-30,SOS,5.708449962594482,baseline
CLW,2024-08-07,UT,5.685040698402322,baseline
CLW,2024-12-20,BC,3.757677548963372,baseline
CLW,2025-01-07,AR_TOP,1.0372932407061894,baseline
CLWT,2024-02-16,UT,,baseline
CLWT,2024-05-03,SOS,2.022103921467214,baseline
CLWT,2024-11-26,SC,2.708997386798883,baseline
CLWT,2024-12-09,AR,1.2690183430523863,baseline
CLWT,2025-01-21,SOW,2.1848685611451812,baseline
CLWT,2025-02-27,SPRING,5.543460750964433,baseline
CLWT,2025-10-08,BC,2.62662974811403,baseline
CLWT,2025-10-09,AR_TOP,1.186597866290364,baseline
CLX,2024-01-31,UT,,baseline
CLX,2024-03-14,SOS,2.9087686822149426,baseline
CLX,2024-04-04,UT,-0.6107831086821002,baseline
CLX,2024-08-02,BC,2.3090422471758982,baseline
CLX,2024-08-05,AR_TOP,0.949189857115367,baseline
CLX,2025-11-20,SPRING,1.4664879850656287,baseline
CLX,2025-11-21,SC,3.2562999489999553,baseline
CLX,2025-11-24,AR,0.8987153967303229,baseline
CLYM,2025-12-12,BC,6.066842065790206,baseline
CLYM,2025-12-17,AR_TOP,1.5309800647606118,baseline
CLYM,2025-12-23,UT,0.9132364233282152,baseline
CM,2024-02-29,SOW,2.2025068651364097,baseline
CM,2024-03-14,SOW,1.8250388058189495,baseline
CM,2024-08-29,SPRING,1.3449056964635981,baseline
CM,2025-02-03,SC,2.187563031887966,baseline
CM,2025-02-28,AR,0.8772583515499756,baseline
CM,2025-12-04,BC,3.814040581780623,baseline
CM,2025-12-17,AR_TOP,1.0559167351938645,baseline
CMA,2024-11-21,SOS,5.120451551960201,baseline
CMA,2025-01-21,UT,-0.5285841511245405,baseline
CMA,2025-04-09,SC,2.6609813748853046,baseline
CMA,2025-07-18,BC,4.317159828944117,baseline
CMA,2025-07-21,AR_TOP,2.1502570754153623,baseline
CMBM,2024-03-21,SOS,1.543519363501428,baseline
CMBM,2024-04-22,SC,2.1231064379280538,baseline
CMBM,2024-04-23,AR,1.0075739387592453,baseline
CMBM,2024-06-21,SOW,1.5807432697727708,baseline
CMBM,2024-10-21,UT,-1.1105668955868038,baseline
CMBM,2025-09-22,BC,4.679106081078069,baseline
CMBM,2025-09-25,AR_TOP,0.6234077151631735,baseline
CMBS,2024-01-31,SPRING,,baseline
CMBS,2024-03-26,SOW,2.750014697627104,baseline
CMBS,2025-01-15,SC,2.9215276052580985,baseline
CMBS,2025-01-16,AR,1.3045905413414698,baseline
CMBT,2024-10-09,SOS,2.1614155601638108,baseline
CMBT,2024-11-22,UT,-0.42941902012136957,baseline
CMBT,2025-04-07,SPRING,0.9462022000603705,baseline
CMBT,2025-08-21,SC,6.226780786222368,baseline
CMBT,2025-08-22,AR,1.0142934357894795,baseline
CMBT,2025-11-28,BC,2.0372019380664694,baseline
CMBT,2025-12-01,AR_TOP,1.065970876124431,baseline
CMC,2024-01-29,SPRING,,baseline
CMC,2024-02-05,SPRING,,baseline
CMC,2024-06-21,SC,4.654571279100575,baseline
CMC,2024-07-11,AR,1.3733399680046903,baseline
CMC,2024-11-06,BC,3.1801067927586946,baseline
CMC,2024-11-07,AR_TOP,0.7212596389339144,baseline
CMC,2024-12-03,UT,0.16838374601715478,baseline
CMC,2024-12-18,SOW,2.8751380558955537,baseline
CMCI,2024-02-26,SOW,3.812518986490876,baseline
CMCI,2024-08-01,SOW,1.8543494959293336,baseline
CMCI,2025-03-03,SPRING,0.8716256496935177,baseline
CMCI,2025-08-27,SC,2.4125331841082764,baseline
CMCI,2025-08-28,AR,3.775682510566482,baseline
CMCI,2025-08-28,BC,4.885395559253394,baseline
CMCL,2024-03-04,SPRING,2.9144209667152605,baseline
CMCL,2024-04-22,SC,2.8386084557263866,baseline
CMCL,2024-05-14,AR,0.5828286285953672,baseline
CMCL,2024-06-21,SOW,2.351925009964879,baseline
CMCL,2025-05-19,BC,5.307920239263579,baseline
CMCM,2025-09-08,BC,3.3418454937430613,baseline
CMCM,2025-09-09,AR_TOP,0.783399297300994,baseline
CMCM,2025-09-11,SOS,4.025358166136587,baseline
CMCM,2025-10-08,UT,-0.3156632804130416,baseline
CMCO,2024-04-01,SOS,1.8928337939528728,baseline
CMCO,2024-09-11,SPRING,1.15470394225518,baseline
CMCO,2024-10-30,SC,3.02738443513137,baseline
CMCO,2024-11-05,AR,2.510759873916146,baseline
CMCO,2025-02-11,SOW,5.7349382029920175,baseline
CMCO,2025-02-26,UT,-0.3402837852199321,baseline
CMCO,2025-07-29,BC,2.753635747212424,baseline
CMCO,2025-07-30,AR_TOP,5.741365994660426,baseline
CMCSA,2025-10-31,SC,2.121903954939166,baseline
CMCSA,2025-12-16,BC,3.9362868846739802,baseline
CMCT,2024-03-25,SOW,1.8334321067442008,baseline
CMCT,2025-06-06,SOS,1.7207979868536907,baseline
CMCT,2025-06-10,UT,1.267622017663366,baseline
CMCT,2025-08-07,BC,6.244215075739288,baseline
CMCT,2025-08-13,AR_TOP,1.2558003119914063,baseline
CMCT,2025-11-06,SC,3.643528966297482,baseline
CMCT,2025-11-12,AR,5.10687406365464,baseline
CMCT,2025-12-08,SPRING,1.0759014819715167,baseline
CMDB,2025-09-29,BC,4.744246486274582,baseline
CMDB,2025-10-10,AR_TOP,2.138167231705465,baseline
CMDB,2025-11-21,SOS,2.9005438236479084,baseline
CMDT,2024-04-23,BC,5.63780433560153,baseline
CMDT,2024-04-30,AR_TOP,0.8443858278812464,baseline
CMDT,2024-05-21,UT,0.320003351919281,baseline
CMDT,2024-09-06,SC,4.0113772562253285,baseline
CMDT,2024-10-02,AR,1.3059476008503474,baseline
CMDT,2025-04-07,SOW,1.8308453243101037,baseline
CMDY,2024-05-09,BC,2.6448812663946937,baseline
CMDY,2024-05-23,AR_TOP,0.710511099924837,baseline
CMDY,2025-04-02,SOS,2.5645153598679267,baseline
CMDY,2025-04-09,SC,2.8662612969384647,baseline
CMDY,2025-06-18,UT,0.3115052643438634,baseline
CME,2024-03-07,SOW,2.480561728437587,baseline
CME,2025-03-10,BC,4.049871960157596,baseline
CME,2025-03-11,AR_TOP,1.3610169915252177,baseline
CME,2025-03-13,SPRING,1.5266813591923931,baseline
CME,2025-03-19,UT,-0.2321718426636532,baseline
CME,2025-04-03,SOS,2.0022130632147066,baseline
CME,2025-06-20,SC,5.36583911353759,baseline
CME,2025-07-07,AR,1.10540057655084,baseline
CMF,2025-04-09,SC,5.481083487863409,baseline
CMF,2025-04-10,AR,2.4205189390864734,baseline
CMG,2024-03-20,SOS,2.6949603238447173,baseline
CMG,2024-07-23,UT,-0.761035737826209,baseline
CMG,2025-03-07,SC,2.7760177181625965,baseline
CMG,2025-04-09,BC,2.5450892497247497,baseline
CMG,2025-04-10,AR_TOP,0.8700695446798993,baseline
CMI,2024-02-12,SPRING,,baseline
CMI,2025-04-07,SC,2.732561684277777,baseline
CMI,2025-04-09,AR,4.183467094445161,baseline
CMI,2025-10-29,BC,2.601934027260507,baseline
CMI,2025-10-30,AR_TOP,0.673058077141373,baseline
CMI,2025-11-06,SOS,2.3613888060210653,baseline
CMMB,2024-03-06,SOW,1.611518606771724,baseline
CMMB,2024-08-23,SPRING,3.0207351563475275,baseline
CMMB,2025-02-19,SC,6.242705091675336,baseline
CMMB,2025-03-17,AR,0.5522073664676236,baseline
CMMB,2025-08-26,UT,5.700787727766093,baseline
CMMB,2025-10-07,BC,5.184262582516165,baseline
CMMB,2025-10-09,AR_TOP,0.5333914613473314,baseline
CMND,2024-02-01,UT,,baseline
CMND,2024-02-05,UT,,baseline
CMND,2024-07-15,SOS,2.9163660329068835,baseline
CMND,2024-10-18,BC,2.252279729975913,baseline
CMND,2024-10-21,AR_TOP,1.6502984393400504,baseline
CMND,2025-04-17,SC,6.238999921875001,baseline
CMP,2024-02-06,UT,,baseline
CMP,2024-06-25,SC,2.7906556192103054,baseline
CMP,2024-07-11,AR,0.8812462699446916,baseline
CMP,2024-09-13,SPRING,0.8493559330907546,baseline
CMP,2025-12-08,BC,4.6862430493051335,baseline
