detector,event,density,median_fwd_20,win_rate_20,p5_fwd_20,stability_delta,event_count,start_date,end_date,git_sha,run_timestamp
sequence,SEQ_ACCUM_BREAKOUT,0.5072916666666667,-0.4689468946894689,0.0,-0.4689468946894689,,1,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
sequence,SEQ_DISTRIBUTION_TOP,3076.2166666666667,-0.00562726285529885,0.45803314121037464,-0.31896764594149674,-0.00574018676043645,6064,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
sequence,SEQ_FAILED_ACCUM,46.670833333333334,0.01397249061670465,0.5595238095238095,-0.2759066434397022,-0.0307816661032009,92,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
sequence,SEQ_MARKDOWN_START,10.653125000000001,-0.02133590167251155,0.35,-0.2166615330291177,-0.0773964691651659,21,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
sequence,SEQ_RECOVERY,82.68854166666667,0.0142598269175402,0.6125,-0.21173548140667756,0.0315933413490507,163,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
