date,symbol,event,prior_regime,base_event,detector,fwd_5,fwd_10,fwd_20,start_date,end_date,git_sha,run_timestamp
2025-10-06,AG,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,0.0903426791277259,0.1183800623052959,-0.0249221183800623,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-05-28,AGAE,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.1140350877192982,-0.1695906432748538,-0.108187134502924,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-10,AGAE,SOW:MARKDOWN,MARKDOWN,SOW,contextual,-0.2031872509960159,-0.2244355909694555,-0.2993739328400683,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-10,AGAE,SOW:NONE,NONE,SOW,contextual,-0.2031872509960159,-0.2244355909694555,-0.2993739328400683,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-04-10,AGCO,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.0728244396586106,-0.0532822844380633,-0.0912499002951263,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-07-31,AGCO,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.0526405018224972,-0.0558616597440027,-0.0409426125286089,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-06-23,AGEM,BC:ACCUMULATION,ACCUMULATION,BC,contextual,0.0339286160926439,0.0366705435081662,0.0665847527575598,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-04-12,AGEN,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.3484662576687117,0.4343558282208588,0.2871165644171778,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-11-12,AGEN,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual,-0.1723027375201289,0.0885668276972624,0.0531400966183575,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-01-21,AGEN,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,-0.0704960835509138,-0.0861618798955613,-0.0913838120104438,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-07-11,AGEN,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.1288951841359772,-0.1558073654390934,-0.320113314447592,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-04-10,AGG,SOW:UNKNOWN,UNKNOWN,SOW,contextual,-0.0021929824561404,-0.0038638262322473,0.0052213868003341,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-08-05,AGGS,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.0061214611785472,-0.0011459944764489,-0.0006904438771152,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-06-30,AGGS,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.0117207703122382,-0.0146491417637732,-0.0042080163561444,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-07-23,AGH,BC:UNKNOWN,UNKNOWN,BC,contextual,0.0418848167539267,0.5968586387434556,0.4659685863874345,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-07-25,AGH,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,0.2553191489361701,0.123404255319149,0.5319148936170213,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-09-02,AGI,BC:ACCUMULATION,ACCUMULATION,BC,contextual,0.0165676773991874,-0.0118787120975304,0.0897155361050328,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-10-02,AGI,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.0479511769834349,0.088927637314734,-0.0979366463237429,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-08-04,AGIO,BC:UNKNOWN,UNKNOWN,BC,contextual,-0.029867256637168,0.035674778761062,0.0854535398230089,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-09-19,AGIX,BC:UNKNOWN,UNKNOWN,BC,contextual,-0.0300509219926369,-0.004536492313611,0.0016083441535887,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-02-26,AGL,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.019448946515397,-0.0340356564019448,-0.2285251215559157,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-05-01,AGL,SOS:MARKUP,MARKUP,SOS,contextual,0.0463709677419355,0.0685483870967742,0.2580645161290322,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-01-13,AGL,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,0.1840277777777779,0.21875,0.1909722222222223,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-07-23,AGM,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.0409843691849646,-0.1800800148864905,-0.1334666914774841,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-02-21,AGM,BC:MARKUP,MARKUP,BC,contextual,0.0047095006968138,-0.035177086837426,-0.0796770628093613,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-10-06,AGM,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,0.0352358580407594,0.011427845851057,0.0037457939178464,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-03-13,AGMH,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.0052631578947368,-0.1526842105263156,-0.131578947368421,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-04-28,AGMH,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.341044776119403,-0.2917910447761195,-0.4597014925373134,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-09-02,AGMI,BC:UNKNOWN,UNKNOWN,BC,contextual,0.0384726854411527,0.0924017728156376,0.2026520893898589,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-09-15,AGMI,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,0.0230739733250247,0.0792160481252022,0.1478288136067138,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-07-12,AGNC,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.0220095693779902,-0.0382775119617223,-0.0344497607655501,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-09-04,AGNC,BC:ACCUMULATION,ACCUMULATION,BC,contextual,0.0029411764705884,-0.0098039215686274,-0.018627450980392,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-03-08,AGNCL,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.0088087248322148,0.0171979865771811,-0.0222315436241611,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-05-24,AGNCL,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,0.008746355685131,0.0004164931278634,0.0091628488129944,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-10-17,AGNCL,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual,-0.0102000784621419,-0.0035307963907414,-0.0133385641428011,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-09-08,AGNCL,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.0049504950495049,-0.0029702970297029,-0.0142613861386138,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-06-20,AGNCO,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.0027152831652443,-0.0248254460822343,-0.0108611326609775,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-10-01,AGNG,BC:ACCUMULATION,ACCUMULATION,BC,contextual,0.0075274129377957,-0.0096029326216151,-0.01456664025982,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-11,AGNG,SOS:MARKUP,MARKUP,SOS,contextual,0.0119937043013964,0.0459625844241229,0.0226240995471764,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-11,AGNG,SOS:NONE,NONE,SOS,contextual,0.0119937043013964,0.0459625844241229,0.0226240995471764,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-02-13,AGO,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,0.0247614446189152,0.1474815799009541,0.0949390022949632,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-02-28,AGO,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.0392631578947368,-0.0457894736842104,-0.0805263157894737,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-05-08,AGO,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual,-0.0566520467836256,-0.0748050682261208,-0.0550682261208576,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-06-10,AGOX,BC:UNKNOWN,UNKNOWN,BC,contextual,0.0299556213017753,0.0472152366863904,0.0709985207100591,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-08-15,AGOX,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,0.0005285829514836,-0.0293294890936861,-0.0251729049752011,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-03,AGRH,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.0021020447162239,-0.0024842346646282,-0.0024842346646282,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-03,AGRH,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.0021020447162239,-0.0024842346646282,-0.0024842346646282,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-28,AGRH,SOS:MARKUP,MARKUP,SOS,contextual,-0.0021000381825123,-0.0011454753722794,,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-28,AGRH,SOS:NONE,NONE,SOS,contextual,-0.0021000381825123,-0.0011454753722794,,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-04-09,AGRO,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.1035353535353535,-0.0622895622895622,-0.0496632996632997,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-02-18,AGRO,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.0218579234972677,-0.0264116575591986,-0.017304189435337,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-03-06,AGX,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.0245679783468666,0.0462211118051216,0.0466375182177805,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-06-20,AGX,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,0.0805468135326514,0.0301927616050352,0.0182435090479935,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-12,AGX,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual,-0.016612752892154,0.0434234333022645,-0.0937003125171335,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-12,AGX,SOS:NONE,NONE,SOS,contextual,-0.016612752892154,0.0434234333022645,-0.0937003125171335,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-12-05,AGX,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,0.0197959834236531,0.0379024545744342,,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-12-05,AGX,BC:NONE,NONE,BC,contextual,0.0197959834236531,0.0379024545744342,,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-03-21,AGYS,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.0378125384899619,0.0043108757236114,0.0072669047912305,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-05-14,AGYS,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,0.1208767361111111,0.0489366319444444,-0.003472222222222,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-10-28,AGYS,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.1354166666666666,-0.0929705215419501,-0.1073554421768707,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-02-26,AHCO,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,0.3866317169069462,0.4207077326343382,0.4796854521625162,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-02-27,AHCO,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,0.0369999999999999,0.0829999999999999,0.1279999999999999,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-03-07,AHCO,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.0739051094890511,0.0109489051094888,-0.0447080291970802,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-08-06,AHCO,SOW:MARKUP,MARKUP,SOW,contextual,0.1200923787528867,0.1535796766743649,0.2967667436489607,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-04,AHCO,BC:NONE,NONE,BC,contextual,-0.105904404873477,-0.1471415182755389,-0.1246485473289596,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-04,AHCO,BC:NONE,NONE,BC,contextual,-0.105904404873477,-0.1471415182755389,-0.1246485473289596,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-05-23,AHG,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.1199999999999998,-0.34392,-0.39592,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-11-14,AHG,BC:MARKUP,MARKUP,BC,contextual,-0.2600840336134453,-0.3445378151260504,-0.1890756302521008,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-12-17,AHG,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.3967391304347826,-0.2391304347826087,-0.1630434782608696,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-04-09,AHH,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,-0.029585798816568,0.0029585798816569,0.0073964497041418,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-06,AHH,SOW:NONE,NONE,SOW,contextual,0.0096463022508039,-0.0305466237942121,0.0385852090032154,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-06,AHH,SOW:NONE,NONE,SOW,contextual,0.0096463022508039,-0.0305466237942121,0.0385852090032154,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-04-04,AHLT,SOS:UNKNOWN,UNKNOWN,SOS,contextual,0.0544945135753576,0.0328569257124546,0.0020458550893727,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-12-19,AHLT,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,0.020206362854686,0.0206362854686155,0.0494411006018915,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-07,AHR,BC:NONE,NONE,BC,contextual,-0.0222581950627276,-0.0287333063537029,0.0084985835694051,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-07,AHR,BC:NONE,NONE,BC,contextual,-0.0222581950627276,-0.0287333063537029,0.0084985835694051,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-10-28,AHT,SOS:UNKNOWN,UNKNOWN,SOS,contextual,0.0114754098360656,0.480327868852459,0.5065573770491802,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-12-10,AHT,BC:NONE,NONE,BC,contextual,-0.189010989010989,-0.1626373626373626,,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-12-10,AHT,BC:NONE,NONE,BC,contextual,-0.189010989010989,-0.1626373626373626,,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-07-02,AHYB,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.0049516441005803,-0.0060176230388996,-0.0024392864818396,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-09-10,AHYB,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,0.002115281788044,0.0029986097743557,-0.0023526895519195,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-12-10,AI,BC:UNKNOWN,UNKNOWN,BC,contextual,0.0270788401629524,-0.144260723699976,-0.2231008866522884,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-12-03,AI,SPRING:NONE,NONE,SPRING,contextual,0.0539640239840106,-0.0639573617588273,,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-12-03,AI,SPRING:NONE,NONE,SPRING,contextual,0.0539640239840106,-0.0639573617588273,,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-10-01,AIA,BC:UNKNOWN,UNKNOWN,BC,contextual,0.0228982785602505,-0.0029212310902452,0.051017214397496,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-07-17,AIBD,SOS:UNKNOWN,UNKNOWN,SOS,contextual,0.0729458823529412,0.0475717647058824,0.080315294117647,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-10-30,AIBD,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,-0.073727149942311,-0.1038457542501244,-0.0961465903312063,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-04-03,AIBD,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,-0.0782095425479586,-0.044264633546483,-0.2831824889326118,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-20,AIBD,BC:NONE,NONE,BC,contextual,-0.1292865779927448,-0.1390568319226117,-0.0652962515114872,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-20,AIBD,BC:NONE,NONE,BC,contextual,-0.1292865779927448,-0.1390568319226117,-0.0652962515114872,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-08-05,AIFD,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.055366269165247,0.1286201022146507,0.0604770017035773,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-02-12,AIFF,BC:UNKNOWN,UNKNOWN,BC,contextual,-0.4448727833461835,-0.6476484194294525,-0.7332305319969159,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-02-01,AIG,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,-0.0059575704736994,0.021505376344086,0.0584132519616391,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-02-09,AIG,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual,0.0133101851851851,0.0318287037037035,0.0837673611111109,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-12-10,AIG,BC:ACCUMULATION,ACCUMULATION,BC,contextual,0.0624074987666503,0.0670942279230388,,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-12-10,AIG,BC:NONE,NONE,BC,contextual,0.0624074987666503,0.0670942279230388,,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-06-10,AIHS,BC:UNKNOWN,UNKNOWN,BC,contextual,-0.7642857142857142,-0.7664285714285715,-0.7785,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-07-29,AIHS,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.053016453382084,-0.1956124314442412,-0.1956124314442412,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-09-19,AII,BC:UNKNOWN,UNKNOWN,BC,contextual,0.0218503021850302,0.0567178056717805,0.0776383077638307,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-10-14,AII,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.0612159329140461,-0.0041928721174004,0.0981132075471697,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-06-17,AIM,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual,-0.1133004926108375,-0.09671921182266,-0.1472906403940888,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-09-25,AIM,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.0798611111111111,-0.09375,-0.1145833333333333,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-03-08,AIMD,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.4097560975609755,-0.3658536585365852,-0.4292682926829267,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-12-18,AIMD,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,0.0527472527472525,0.1630769230769231,0.3516483516483515,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-05-28,AIMD,BC:MARKDOWN,MARKDOWN,BC,contextual,-0.1332177623683157,-0.2585678090412054,-0.3569809307907721,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-02-27,AIN,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.0211662609799978,-0.0122764313683987,0.0013758069636999,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-04-01,AIN,SOS:MARKUP,MARKUP,SOS,contextual,-0.0215065622587404,-0.0131245174809749,-0.0261387448990846,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-10-28,AIN,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.070717299578059,-0.2307172995780591,-0.1974683544303798,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-11-13,AIOT,SOS:UNKNOWN,UNKNOWN,SOS,contextual,0.0368000000000001,0.1472,0.0864,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-09-05,AIOT,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,0.0458167330677292,0.0637450199203188,0.0139442231075697,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-02-06,AIP,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,0.0890624999999998,0.0718749999999999,0.0874999999999999,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-05-02,AIP,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,0.4198988195615514,0.3726812816188871,0.3777403035413154,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-01-02,AIP,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.0664423885618167,-0.0344827586206896,-0.1278385197645081,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-08-05,AIP,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.2338461538461538,-0.3015384615384615,-0.3207692307692308,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-10-14,AIPO,BC:UNKNOWN,UNKNOWN,BC,contextual,-0.0397271268057786,-0.0020064205457464,-0.0441412520064206,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-09-24,AIR,BC:UNKNOWN,UNKNOWN,BC,contextual,0.033325165400637,0.0292820387160008,-0.0035530507228621,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-02-26,AIRE,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.3826530612244898,-0.0867346938775509,-0.3698979591836734,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-03-08,AIRE,SOS:MARKUP,MARKUP,SOS,contextual,-0.1834319526627219,-0.2662721893491124,-0.2840236686390532,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-04-24,AIRE,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual,-0.0603448275862067,-0.0086206896551723,-0.1881896551724137,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-06-13,AIRE,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,-0.2038186157517899,-0.2711217183770883,-0.4799522673031026,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-07-21,AIRE,BC:MARKDOWN,MARKDOWN,BC,contextual,-0.5100623749558668,-0.541014475697305,-0.541014475697305,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-02-28,AIRI,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.0630785207928839,-0.0856549419785976,0.1039869959813968,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-03-04,AIRI,SOS:MARKUP,MARKUP,SOS,contextual,0.0,0.1097560975609757,0.2512195121951219,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-12-23,AIRI,BC:NONE,NONE,BC,contextual,,,,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-05-21,AIRJ,SOS:UNKNOWN,UNKNOWN,SOS,contextual,0.2331154684095862,-0.1379811183732753,-0.3093681917211329,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-02-07,AIRR,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,0.0312392722279437,0.0248884311706145,0.1045314109165806,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-08-12,AIRR,BC:ACCUMULATION,ACCUMULATION,BC,contextual,-0.0209150326797386,0.0077342047930284,0.0003267973856209,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-09-17,AIRR,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,0.01822888577284,0.0450868298996873,0.0481070003235897,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-05-22,AIRS,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.2328358208955223,0.2865671641791043,0.1761194029850745,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2024-05-23,AIRS,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,0.2088235294117648,0.2676470588235293,0.1500000000000001,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
2025-11-05,AIRS,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,-0.3652445369406868,-0.5806451612903225,-0.6503642039542143,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
