date,symbol,event,score,detector,fwd_5,fwd_10,fwd_20
2024-08-05,PBJN,SOW,2.621679819229183,baseline,0.016881695864946478,0.038208263694333944,0.03391168772870645
2025-04-09,PBJN,SC,4.063682692406659,baseline,-0.019048166235756114,0.002198601934309874,0.0232385329886049
2025-04-11,PBJN,AR,1.0175111858607737,baseline,-0.023128207698862924,0.0142093106652732,0.05369075758568953
2024-03-05,PBL,SOW,2.5505999906538186,baseline,0.014252286747500564,0.01534947771470807,0.020753329825307754
2024-03-27,PBL,BC,4.2522672417919285,baseline,-0.014257677630383547,-0.007276031255678661,-0.03190623296383788
2024-04-01,PBL,AR_TOP,1.7555880056973998,baseline,-0.004686294770851918,-0.025105150558134892,-0.02182692727510882
2024-05-24,PBL,SOS,6.038607281903356,baseline,-0.005231046931407968,0.00780505415162458,0.02644765342960298
2024-05-24,PBL,UT,6.038607281903356,baseline,-0.005231046931407968,0.00780505415162458,0.02644765342960298
2024-06-13,PBL,SPRING,1.9888198586991055,baseline,0.006679608629389655,0.0038861248722599218,0.025625793402427766
2024-12-27,PBL,SC,5.646712200379619,baseline,2.816147791451229e-05,-0.018111350483673294,0.011035779157690273
2025-01-06,PBL,AR,0.791639830863718,baseline,-0.018139001140507705,0.01631911688092247,0.013897297982286894
2025-07-22,PBM,BC,2.6596187987383955,baseline,-0.030344827586206824,-0.3172413793103448,-0.569655172413793
2025-07-28,PBM,AR_TOP,1.387207739757032,baseline,-0.5038251366120219,-0.5792349726775956,-0.6469945355191258
2025-10-15,PBMR,BC,5.286264050765822,baseline,0.002877354848023872,0.008601847281957342,0.009830682607951058
2025-10-22,PBMR,AR_TOP,1.4546746941760635,baseline,0.005708068295949165,0.004358888516906578,-3.3478406427867036e-05
2025-11-11,PBMR,SOS,2.250609684683442,baseline,-0.007564769597211085,0.0008183523838671825,0.008802278080132009
2025-09-02,PBMY,BC,5.373871340782326,baseline,0.005046090137156289,0.00771311332106106,0.01041784505897958
2025-09-25,PBMY,AR_TOP,2.0361008911628327,baseline,0.003383743746875556,0.004087698476125112,0.005941105855066908
2025-10-01,PBMY,SOS,1.674955377156564,baseline,0.0007794760565289494,-0.0014742264547396022,0.004632798996848209
2025-09-12,PBNV,BC,4.387235752507816,baseline,0.0020579207352895423,0.003935078162749628,0.002294303522451191
2025-09-24,PBNV,AR_TOP,0.5690097368068567,baseline,0.0037786259541983114,0.005551700208188848,0.006939625260235838
2025-10-09,PBNV,SOS,2.7443432750504106,baseline,-0.002719116632160179,0.002936507936508015,-0.002501725327812343
2025-10-01,PBOC,BC,6.1008527086444735,baseline,0.0017433751743376469,-0.003312412831241285,0.009065550906555142
2025-10-02,PBOC,AR_TOP,3.003286380572132,baseline,0.0014927351232203456,-0.004610737927330355,0.005810506344124278
2025-12-10,PBOC,SOS,3.1044703268224936,baseline,-0.007741027445460902,0.0041022296218740095,
2025-04-07,PBP,SC,2.426028554157168,baseline,0.0744943265910214,0.03946719289590539,0.07054760730143061
2025-04-09,PBP,AR,4.422836911256989,baseline,-0.03246456332876091,-0.017375400091449555,-0.007315957933241912
2024-02-28,PBR,SOS,4.88581087163338,baseline,-0.0017942583732055706,-0.11423444976076547,-0.10705741626794252
2024-03-08,PBR,SOS,2.6858560092349593,baseline,-0.016238159675236785,-0.006089309878213767,0.05818673883626535
2024-06-12,PBR,UT,1.0248393820249315,baseline,-0.011291460832745237,0.022582921665490474,0.06492589978828511
2025-02-27,PBR,SC,5.730521237805619,baseline,-0.0488527017024426,-0.0577350111028867,0.06513693560325695
2025-03-05,PBR,AR,0.7524831129244449,baseline,-0.02313030069390909,0.08172706245181183,0.10948342328450278
2025-04-04,PBR,SPRING,3.070976103198667,baseline,-0.11957349581111953,-0.1233815689261234,-0.14699162223914708
2025-04-07,PBR,SOW,2.986884569811384,baseline,-0.03497085761865115,-0.04329725228975845,-0.0591174021648625
2025-11-07,PBR,BC,4.114064850738556,baseline,0.02488335925349916,-0.007776049766718529,-0.048211508553654636
2025-11-12,PBR,AR_TOP,1.8270440492058553,baseline,0.0030816640986131016,-0.024653312788906034,-0.06394453004622491
2024-02-28,PBR.A,SOS,5.443304335209434,baseline,0.011117974058060476,-0.10006176652254484,-0.0945027794935146
2024-03-11,PBR.A,SOS,2.5381503404708194,baseline,0.005582693649685888,0.02442428471737612,0.07885554780181447
2024-08-01,PBR.A,UT,2.035635646755999,baseline,0.027258566978193066,0.08644859813084116,0.0911214953271029
2025-02-27,PBR.A,SC,4.971071204946732,baseline,-0.04959999999999998,-0.05279999999999996,0.049599999999999866
2025-03-05,PBR.A,AR,1.6444188705753366,baseline,-0.016694490818030094,0.07095158597662765,0.09265442404006663
2025-04-07,PBR.A,SOW,3.258711351360186,baseline,-0.03217158176943691,-0.03485254691688999,-0.05630026809651467
2025-09-10,PBR.A,SPRING,1.3306099109947296,baseline,0.01964133219470532,0.046968403074295395,-0.021349274124679796
2025-11-07,PBR.A,BC,3.819127100557881,baseline,0.029021558872305064,-0.0024875621890547706,-0.03233830845771146
