date,symbol,event,prior_regime,base_event,detector,fwd_5,fwd_10,fwd_20
2024-08-05,PBJN,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.016881695864946478,0.038208263694333944,0.03391168772870645
2024-03-05,PBL,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.014252286747500564,0.01534947771470807,0.020753329825307754
2024-03-27,PBL,BC:MARKDOWN,MARKDOWN,BC,contextual,-0.014257677630383547,-0.007276031255678661,-0.03190623296383788
2024-05-24,PBL,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.005231046931407968,0.00780505415162458,0.02644765342960298
2024-06-13,PBL,SPRING:MARKUP,MARKUP,SPRING,contextual,0.006679608629389655,0.0038861248722599218,0.025625793402427766
2025-07-22,PBM,BC:UNKNOWN,UNKNOWN,BC,contextual,-0.030344827586206824,-0.3172413793103448,-0.569655172413793
2025-10-15,PBMR,BC:UNKNOWN,UNKNOWN,BC,contextual,0.002877354848023872,0.008601847281957342,0.009830682607951058
2025-11-11,PBMR,SOS:NONE,NONE,SOS,contextual,-0.007564769597211085,0.0008183523838671825,0.008802278080132009
2025-11-11,PBMR,SOS:NONE,NONE,SOS,contextual,-0.007564769597211085,0.0008183523838671825,0.008802278080132009
2025-09-02,PBMY,BC:UNKNOWN,UNKNOWN,BC,contextual,0.005046090137156289,0.00771311332106106,0.01041784505897958
2025-10-01,PBMY,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,0.0007794760565289494,-0.0014742264547396022,0.004632798996848209
2025-09-12,PBNV,BC:UNKNOWN,UNKNOWN,BC,contextual,0.0020579207352895423,0.003935078162749628,0.002294303522451191
2025-10-09,PBNV,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.002719116632160179,0.002936507936508015,-0.002501725327812343
2025-10-01,PBOC,BC:UNKNOWN,UNKNOWN,BC,contextual,0.0017433751743376469,-0.003312412831241285,0.009065550906555142
2025-12-10,PBOC,SOS:NONE,NONE,SOS,contextual,-0.007741027445460902,0.0041022296218740095,
2025-12-10,PBOC,SOS:NONE,NONE,SOS,contextual,-0.007741027445460902,0.0041022296218740095,
2024-02-28,PBR,SOS:UNKNOWN,UNKNOWN,SOS,contextual,-0.0017942583732055706,-0.11423444976076547,-0.10705741626794252
2024-03-08,PBR,SOS:MARKUP,MARKUP,SOS,contextual,-0.016238159675236785,-0.006089309878213767,0.05818673883626535
2025-04-04,PBR,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual,-0.11957349581111953,-0.1233815689261234,-0.14699162223914708
2025-04-07,PBR,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,-0.03497085761865115,-0.04329725228975845,-0.0591174021648625
2025-11-07,PBR,BC:MARKDOWN,MARKDOWN,BC,contextual,0.02488335925349916,-0.007776049766718529,-0.048211508553654636
2025-11-07,PBR,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual,0.02488335925349916,-0.007776049766718529,-0.048211508553654636
2024-02-28,PBR.A,SOS:UNKNOWN,UNKNOWN,SOS,contextual,0.011117974058060476,-0.10006176652254484,-0.0945027794935146
2024-03-11,PBR.A,SOS:MARKUP,MARKUP,SOS,contextual,0.005582693649685888,0.02442428471737612,0.07885554780181447
2025-04-07,PBR.A,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,-0.03217158176943691,-0.03485254691688999,-0.05630026809651467
2025-09-10,PBR.A,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual,0.01964133219470532,0.046968403074295395,-0.021349274124679796
2025-11-07,PBR.A,BC:NONE,NONE,BC,contextual,0.029021558872305064,-0.0024875621890547706,-0.03233830845771146
2025-11-07,PBR.A,BC:NONE,NONE,BC,contextual,0.029021558872305064,-0.0024875621890547706,-0.03233830845771146
2024-08-16,PBSE,SOW:UNKNOWN,UNKNOWN,SOW,contextual,0.0032932038834951882,0.004466019417475708,0.006399999999999961
2025-09-02,PBSE,BC:ACCUMULATION,ACCUMULATION,BC,contextual,0.005973295853829885,0.01159522136331681,0.01695713281799005
2025-09-17,PBSE,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,0.0006178410274211288,0.005727178063172689,0.002280458174245048
2025-08-05,PBT,BC:ACCUMULATION,ACCUMULATION,BC,contextual,0.09979906229068991,0.04755525787006043,0.15941058271935704
2025-09-02,PBT,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,0.026568682871678906,0.045223289994346993,0.03165630299604283
2025-01-31,PBTP,BC:UNKNOWN,UNKNOWN,BC,contextual,0.0005847953216373547,0.002534113060428833,0.012475633528265195
2025-02-21,PBTP,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,0.007371865792446419,0.00581907678929805,0.010477443798742936
2025-10-01,PBW,BC:ACCUMULATION,ACCUMULATION,BC,contextual,0.06516044531761622,0.17616240995415855,0.08546168958742628
2025-10-14,PBW,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.05290396779758488,-0.06296722254169052,-0.060092006900517636
2024-02-29,PBYI,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual,-0.07556270096463014,-0.16077170418006437,-0.14790996784565913
2025-11-07,PBYI,BC:MARKUP,MARKUP,BC,contextual,-0.1836393989983306,-0.1836393989983306,-0.09849749582637723
2025-11-07,PBYI,BC:NONE,NONE,BC,contextual,-0.1836393989983306,-0.1836393989983306,-0.09849749582637723
2025-11-21,PCAR,BC:ACCUMULATION,ACCUMULATION,BC,contextual,0.009515486940479656,0.06534615011166145,0.09534906301582691
2025-11-21,PCAR,BC:NONE,NONE,BC,contextual,0.009515486940479656,0.06534615011166145,0.09534906301582691
2024-02-07,PCB,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,0.0006238303181533844,-0.007485963817841612,-0.009357454772301987
2024-03-05,PCB,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,-0.00818124606670867,-0.012586532410321039,-0.014474512271869133
2025-12-10,PCB,BC:NONE,NONE,BC,contextual,0.042525208241999124,-0.01534414730381406,
2025-12-10,PCB,BC:NONE,NONE,BC,contextual,0.042525208241999124,-0.01534414730381406,
2024-05-02,PCCE,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual,0.014282278504430757,0.0477956820157992,-0.024226222411337095
2024-06-27,PCCE,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual,-0.0018355906136825473,0.026660713399811575,-0.03095698764697119
